X Gaze Data, Y Gaze Data, Time 
999,488,7435613
999,488,7435621
1001,488,7435633
1001,488,7435645
1002,488,7435654
1002,488,7435666
1002,490,7435691
1003,490,7435699
1004,490,7435710
1004,491,7435722
1004,492,7435733
1005,491,7435744
1005,490,7435754
1006,490,7435768
1007,490,7435777
1007,489,7435788
1007,489,7435800
1006,490,7435810
1006,490,7435821
1007,489,7435846
1006,492,7435854
1006,492,7435866
1006,494,7435877
1006,494,7435888
1008,494,7435899
1009,494,7435910
1010,495,7435923
1012,494,7435932
1013,494,7435944
1016,492,7435955
1024,491,7435970
1043,490,7435977
1048,489,7435987
1053,488,7436001
1063,492,7436010
1064,492,7436021
1064,491,7436048
1064,489,7436054
1064,489,7436066
1064,490,7436079
1065,489,7436088
1064,488,7436099
1064,488,7436126
1063,487,7436132
1062,487,7436143
1063,488,7436156
1062,489,7436166
1062,489,7436177
1061,489,7436203
1062,490,7436210
1062,491,7436221
1062,492,7436233
1062,493,7436243
1060,494,7436254
1060,494,7436280
1061,494,7436287
1061,494,7436299
1061,494,7436312
1060,493,7436321
1060,493,7436332
1060,492,7436359
1061,491,7436366
1062,491,7436377
1061,491,7436391
1047,490,7436399
996,495,7436410
994,495,7436422
991,495,7436432
989,493,7436443
987,492,7436468
983,492,7436477
982,491,7436487
981,492,7436514
983,493,7436515
985,492,7436521
985,491,7436532
985,492,7436546
985,492,7436554
985,493,7436566
986,493,7436578
986,493,7436587
985,492,7436599
984,492,7436625
982,494,7436632
982,494,7436643
983,495,7436657
982,496,7436665
982,495,7436676
982,495,7436687
981,496,7436699
978,497,7436710
978,497,7436735
979,496,7436743
994,505,7436754
1047,543,7436767
1071,561,7436776
1083,572,7436787
1090,577,7436813
1105,582,7436820
1106,580,7436832
1108,579,7436845
1108,583,7436854
1107,582,7436865
1107,580,7436891
1105,579,7436899
1105,579,7436910
1104,579,7436923
1103,580,7436932
1102,580,7436943
1102,579,7436954
1105,581,7436965
1103,581,7436976
1103,583,7437002
1103,584,7437010
1102,584,7437020
1103,584,7437032
1104,582,7437043
1104,581,7437053
1103,581,7437079
1103,581,7437087
1100,591,7437097
1095,608,7437111
1149,1017,7437209
1063,1010,7437220
1043,932,7437231
1038,848,7437243
1039,850,7437253
1061,819,7437266
1076,801,7437276
1080,821,7437287
1087,770,7437313
1111,549,7437320
1111,546,7437332
1114,544,7437344
1113,545,7437353
1112,544,7437365
1111,545,7437390
1111,545,7437398
1111,544,7437409
1111,545,7437421
1121,540,7437431
1118,541,7437443
1132,530,7437467
1622,208,7437476
1638,198,7437487
566,598,7438056
640,511,7438064
655,481,7438075
668,457,7438087
719,338,7438098
727,318,7438109
714,342,7438134
706,354,7438142
721,310,7438153
744,245,7438165
750,222,7438175
750,221,7438186
748,221,7438213
749,223,7438219
749,223,7438231
744,219,7438244
745,220,7438253
691,156,7438264
667,130,7438290
659,121,7438298
653,114,7438309
648,107,7438322
638,96,7438331
637,97,7438342
635,98,7438352
636,99,7438364
638,98,7438375
639,99,7438386
638,100,7438400
638,100,7438409
634,101,7438419
632,101,7438446
632,102,7438452
632,102,7438464
631,104,7438478
632,106,7438486
633,107,7438497
633,109,7438510
633,109,7438519
634,109,7438531
634,111,7438542
635,113,7438556
635,114,7438564
635,115,7438575
635,115,7438587
635,115,7438597
635,116,7438608
635,118,7438633
636,122,7438634
634,130,7438642
634,129,7438652
634,129,7438665
635,127,7438675
635,127,7438686
635,126,7438697
635,125,7438710
638,127,7438718
685,165,7438730
603,1059,7438863
589,1104,7438875
608,1103,7438885
602,1085,7438898
617,1065,7438908
624,1062,7438919
635,1050,7438945
647,1023,7438952
653,1007,7438964
660,995,7438977
660,978,7438985
665,971,7438997
669,968,7439023
675,964,7439030
674,966,7439042
678,970,7439054
698,992,7439063
708,1003,7439075
713,1008,7439086
728,1022,7439097
736,1031,7439108
742,1038,7439133
750,1045,7439142
751,1045,7439152
751,1044,7439164
752,1046,7439175
752,1046,7439185
752,1047,7439211
753,1049,7439218
753,1050,7439230
752,1052,7439256
748,1052,7439257
748,1052,7439264
746,1052,7439275
746,1053,7439288
744,1053,7439297
742,1053,7439308
739,1054,7439318
733,1056,7439334
627,1093,7439341
618,1097,7439352
541,1127,7439364
500,1144,7439374
465,1158,7439385
423,1175,7439397
399,1184,7439410
416,1178,7439418
219,1259,7439430
218,1259,7439442
215,1260,7439452
219,1258,7439463
218,1259,7439489
218,1259,7439496
218,1258,7439508
219,1257,7439520
225,1256,7439530
232,1256,7439541
261,1258,7439567
691,1245,7439574
784,1242,7439585
825,1241,7439597
857,1240,7439612
882,1238,7439618
959,1235,7439643
973,1236,7439652
974,1237,7439663
974,1237,7439689
974,1241,7439696
975,1242,7439708
975,1242,7439720
976,1243,7439730
977,1243,7439741
977,1242,7439768
974,1243,7439774
974,1242,7439785
974,1242,7439799
988,1241,7439808
1001,1240,7439818
1045,1240,7439844
1540,1244,7439851
1564,1244,7439863
1584,1244,7439875
1603,1244,7439885
1657,1246,7439896
1670,1247,7439907
1671,1249,7439921
1671,1249,7439930
1672,1248,7439941
1673,1248,7439952
1675,1248,7439963
1676,1250,7439974
1677,1250,7439985
1678,1250,7439998
1678,1250,7440007
1679,1250,7440018
1679,1249,7440030
1679,1250,7440041
1680,1250,7440051
1680,1250,7440077
1681,1249,7440084
1681,1248,7440096
1681,1247,7440108
1680,1247,7440118
1678,1246,7440129
1677,1246,7440156
1679,1244,7440163
1660,1248,7440174
1663,1247,7440188
1573,1249,7440196
1160,1258,7440207
1093,1260,7440219
1066,1261,7440229
1044,1261,7440241
1021,1262,7440266
966,1264,7440274
961,1265,7440284
958,1263,7440297
956,1261,7440307
956,1262,7440318
955,1262,7440329
955,1264,7440343
955,1264,7440351
954,1264,7440362
955,1264,7440375
955,1261,7440384
956,1261,7440396
958,1262,7440421
960,1263,7440429
960,1263,7440440
959,1262,7440452
959,1262,7440463
959,1262,7440474
954,1263,7440499
602,1279,7440508
423,1276,7440518
370,1276,7440530
326,1276,7440540
288,1279,7440551
273,1279,7440562
259,1279,7440576
254,1278,7440584
255,1278,7440596
256,1280,7440608
256,1281,7440618
256,1281,7440629
258,1282,7440655
257,1283,7440662
258,1283,7440674
258,1283,7440686
258,1285,7440696
257,1287,7440707
256,1288,7440732
254,1287,7440740
253,1286,7440751
254,1286,7440765
256,1283,7440773
257,1282,7440784
257,1281,7440810
257,1281,7440817
257,1280,7440829
257,1280,7440841
258,1280,7440851
264,1282,7440862
266,1285,7440874
266,1284,7440887
265,1284,7440895
264,1284,7440907
264,1284,7440918
287,1228,7440928
352,1061,7440939
353,1063,7440950
474,757,7440997
458,789,7441006
502,676,7441017
574,452,7441044
638,267,7441051
652,232,7441062
660,217,7441076
668,203,7441084
678,190,7441096
681,187,7441123
709,163,7441129
710,165,7441140
711,166,7441154
714,167,7441162
714,167,7441173
713,166,7441186
713,163,7441195
710,154,7441207
703,143,7441218
700,137,7441229
696,130,7441240
693,126,7441250
683,112,7441265
670,95,7441273
668,94,7441284
668,93,7441311
669,93,7441317
671,93,7441342
671,93,7441350
671,92,7441362
671,92,7441373
671,90,7441384
671,91,7441395
671,91,7441406
672,90,7441420
673,88,7441429
674,86,7441440
674,87,7441451
680,90,7441462
679,89,7441473
678,92,7441498
658,770,7441506
659,976,7441517
658,1002,7441529
657,1023,7441540
656,1052,7441550
656,1067,7441562
658,1081,7441574
655,1087,7441583
650,1088,7441595
649,1088,7441621
649,1088,7441628
652,1087,7441640
653,1086,7441652
650,1086,7441662
655,1081,7441673
666,1074,7441699
678,1063,7441706
679,1062,7441717
690,1053,7441729
693,1051,7441740
694,1051,7441750
697,1047,7441762
697,1046,7441776
700,1047,7441783
699,1047,7441795
700,1046,7441807
698,1048,7441817
697,1048,7441828
695,1048,7441854
696,1045,7441862
696,1042,7441873
696,1041,7441886
696,1041,7441895
697,1043,7441906
697,1043,7441917
697,1043,7441928
698,1042,7441939
699,1040,7441950
699,1040,7441963
700,1041,7441973
703,1044,7441983
702,1038,7441996
703,1038,7442006
707,1027,7442017
735,953,7442043
745,929,7442050
740,906,7442061
740,905,7442073
740,903,7442083
742,903,7442095
742,911,7442121
741,913,7442128
739,915,7442139
740,914,7442152
739,916,7442160
735,923,7442171
571,1331,7442276
813,1244,7442283
861,1090,7442294
805,1047,7442307
785,1028,7442316
760,972,7442328
741,933,7442339
733,909,7442353
729,898,7442361
727,882,7442372
728,878,7442385
735,882,7442395
751,877,7442406
746,880,7442417
753,885,7442428
752,884,7442439
755,882,7442464
757,883,7442472
757,887,7442483
757,889,7442495
755,887,7442506
756,888,7442516
757,887,7442542
760,886,7442549
760,886,7442561
758,887,7442574
756,886,7442583
756,886,7442594
757,887,7442620
758,892,7442628
757,891,7442639
744,890,7442652
543,883,7442661
537,883,7442672
534,883,7442684
531,884,7442694
527,885,7442706
522,886,7442731
529,890,7442739
529,891,7442750
531,893,7442762
532,893,7442772
534,894,7442783
533,894,7442809
535,889,7442816
536,889,7442828
536,890,7442840
537,891,7442849
537,896,7442861
536,894,7442887
534,893,7442894
537,890,7442905
538,890,7442919
537,889,7442928
534,890,7442939
533,890,7442951
534,888,7442961
533,887,7442972
533,886,7442998
530,886,7443005
528,886,7443016
529,887,7443029
529,887,7443039
530,887,7443049
529,887,7443061
528,889,7443072
527,891,7443082
528,891,7443094
528,890,7443108
528,890,7443116
528,894,7443127
531,894,7443140
544,901,7443149
588,948,7443161
599,960,7443186
616,977,7443194
624,985,7443205
631,994,7443218
657,1017,7443228
659,1018,7443239
659,1017,7443264
655,1017,7443272
656,1017,7443283
655,1017,7443294
657,1019,7443305
657,1019,7443316
655,1022,7443327
656,1021,7443341
658,1021,7443349
659,1020,7443361
660,1021,7443372
661,1021,7443382
662,1020,7443394
664,1019,7443420
667,1019,7443427
669,1020,7443438
672,1023,7443450
673,1024,7443461
677,1028,7443472
679,1027,7443497
679,1028,7443505
675,1027,7443516
675,1028,7443528
674,1029,7443538
673,1029,7443549
672,1030,7443574
673,1031,7443582
674,1031,7443594
679,1034,7443620
681,1032,7443627
683,1033,7443638
684,1033,7443651
684,1034,7443660
683,1034,7443672
684,1035,7443697
683,1035,7443705
684,1035,7443715
683,1036,7443729
683,1035,7443738
683,1034,7443749
684,1034,7443760
685,1032,7443776
685,1033,7443782
684,1034,7443794
685,1035,7443807
685,1034,7443815
684,1033,7443827
684,1033,7443838
684,1033,7443854
684,1032,7443860
686,1032,7443871
686,1023,7443885
693,988,7443894
696,978,7443905
698,970,7443917
700,962,7443927
702,954,7443938
704,948,7443963
711,922,7443971
710,921,7443982
710,920,7443994
711,920,7444005
713,922,7444015
713,924,7444027
714,926,7444041
714,925,7444048
713,925,7444060
714,926,7444073
714,925,7444082
716,925,7444093
717,927,7444120
721,927,7444126
756,898,7444138
794,858,7444151
1183,974,7444159
1196,974,7444171
1352,852,7444181
1635,612,7444193
1799,459,7444204
1898,371,7444215
1086,1012,7444903
1127,992,7444914
1013,1110,7444941
997,1079,7444948
989,1035,7444960
977,995,7444973
963,950,7444981
952,914,7444993
945,893,7445004
926,867,7445015
918,842,7445026
920,862,7445037
904,815,7445050
903,816,7445059
900,818,7445070
853,875,7445082
845,880,7445093
818,916,7445104
785,958,7445129
761,997,7445137
738,1034,7445148
737,1035,7445160
738,1031,7445170
738,1037,7445181
737,1037,7445193
737,1036,7445207
736,1036,7445215
735,1040,7445226
735,1041,7445237
734,1041,7445248
733,1043,7445259
734,1039,7445270
732,1039,7445283
732,1042,7445293
729,1044,7445304
727,1045,7445329
725,1044,7445337
732,1026,7445348
730,1032,7445360
732,1008,7445370
750,726,7445381
756,382,7445407
758,282,7445414
759,244,7445426
761,196,7445438
761,182,7445447
761,178,7445459
764,169,7445485
768,165,7445493
767,165,7445504
767,164,7445516
767,164,7445526
769,162,7445537
768,162,7445548
756,154,7445559
703,121,7445570
679,104,7445596
655,84,7445604
651,80,7445614
645,72,7445627
647,70,7445637
648,69,7445648
647,66,7445674
651,61,7445681
652,61,7445692
652,58,7445706
652,57,7445714
651,57,7445726
650,57,7445752
648,57,7445759
646,58,7445770
644,61,7445783
645,59,7445792
649,59,7445803
651,59,7445829
723,39,7445837
1054,-50,7445847
1394,-139,7445860
444,838,7447179
584,639,7447192
754,522,7447202
647,590,7447213
745,486,7447238
821,302,7447246
829,276,7447258
832,268,7447284
834,261,7447291
823,231,7447302
814,216,7447316
813,214,7447324
814,211,7447336
813,213,7447347
813,214,7447358
814,214,7447369
815,214,7447380
816,213,7447393
816,213,7447402
817,212,7447413
816,211,7447440
817,215,7447446
802,450,7447458
801,537,7447471
801,551,7447479
801,564,7447491
800,576,7447518
801,593,7447524
803,595,7447536
803,597,7447549
804,597,7447558
804,597,7447569
803,598,7447580
803,598,7447595
804,598,7447602
803,599,7447613
800,603,7447626
800,603,7447635
801,604,7447646
800,604,7447658
800,605,7447673
805,598,7447679
1022,256,7447691
1218,-34,7447704
1235,-57,7447712
1243,-66,7447725
1248,-72,7447751
1266,-93,7447757
1283,-110,7447769
1290,-115,7447783
1296,-116,7447791
1296,-116,7447802
1298,-117,7447813
1299,-117,7447829
1311,-120,7447835
1306,-119,7447846
1310,-119,7447860
1330,-122,7447869
1372,-129,7447879
1537,-157,7447906
1560,-162,7447912
1581,-165,7447924
1622,-165,7447937
1654,-170,7447946
1731,-182,7447957
1746,-191,7447984
1746,-190,7447991
1758,-191,7448002
1773,-190,7448015
1792,-190,7448024
1813,-184,7448035
1817,-183,7448061
1823,-181,7448068
1838,-178,7448079
1839,-178,7448092
1839,-177,7448102
1833,-180,7448112
1818,-184,7448139
1811,-182,7448146
1781,-186,7448757
1772,-199,7448768
1766,-200,7448792
1760,-203,7448801
1762,-202,7448812
1764,-207,7448824
1763,-207,7448834
1763,-207,7448845
1766,-206,7448872
1765,-206,7448879
1768,-208,7448903
1775,-204,7448912
1788,-199,7448924
1829,-190,7448949
1847,-185,7448957
1840,-188,7449027
1765,-215,7449034
1761,-213,7449045
1718,-186,7449058
1688,-166,7449135
1418,652,7449143
1071,1163,7449156
1088,1030,7449168
1124,996,7449182
1105,834,7449190
1064,758,7449201
1071,755,7449214
1052,705,7449223
1052,699,7449234
1042,676,7449245
1021,622,7449256
989,548,7449268
985,533,7449293
990,517,7449301
988,509,7449312
991,504,7449324
991,500,7449334
990,494,7449345
990,502,7449371
991,509,7449378
991,509,7449390
992,509,7449402
991,508,7449411
990,510,7449423
980,523,7449448
919,618,7449456
910,632,7449467
902,643,7449480
892,655,7449490
885,663,7449501
874,678,7449511
873,678,7449527
873,680,7449534
872,680,7449545
871,680,7449559
869,681,7449568
869,681,7449578
868,681,7449590
868,682,7449601
876,682,7449611
873,682,7449623
896,692,7449636
1041,751,7449645
1224,825,7449656
1318,863,7449682
1380,886,7449683
1440,910,7449689
1507,935,7449701
1594,968,7449714
1695,1006,7449723
1743,1025,7449734
1744,1026,7449746
1748,1023,7449756
1749,1025,7449767
1752,1025,7449778
1752,1025,7449793
1751,1024,7449801
1751,1027,7449826
1752,1028,7449834
1752,1031,7449844
1751,1033,7449857
1750,1033,7449867
1746,1037,7449878
1743,1041,7449904
1735,1044,7449911
1735,1044,7449923
1732,1039,7449935
1732,1039,7449944
1732,1040,7449956
1733,1041,7449981
1732,1039,7449989
1732,1039,7450000
1731,1039,7450012
1730,1041,7450022
1731,1043,7450034
1733,1047,7450059
1728,1050,7450067
1728,1050,7450078
1729,1051,7450091
1732,1050,7450100
1734,1048,7450111
1740,1038,7450122
1740,1037,7450138
1819,870,7450144
1349,741,7451199
1344,723,7451212
1344,723,7451221
1346,728,7451233
1362,760,7451243
1349,724,7451259
1350,728,7451266
1322,675,7451277
1310,651,7451291
1303,638,7451299
1293,616,7451310
1291,603,7451337
1286,591,7451343
1285,587,7451355
1287,578,7451368
1286,577,7451377
1285,574,7451388
1286,575,7451399
1285,575,7451415
1286,573,7451421
1285,582,7451432
1284,589,7451445
1285,591,7451455
1285,591,7451466
1286,593,7451477
1286,594,7451492
1289,598,7451499
1289,596,7451510
1300,607,7451524
1386,693,7451532
1569,885,7451543
1611,929,7451570
1667,992,7451576
1691,1022,7451588
1698,1033,7451600
1703,1042,7451610
1705,1039,7451621
1707,1048,7451647
1706,1052,7451654
1707,1053,7451666
1709,1055,7451679
1710,1054,7451688
1711,1054,7451699
1714,1056,7451710
1714,1057,7451721
1714,1062,7451732
1713,1066,7451757
1712,1067,7451766
1712,1068,7451776
1715,1068,7451803
1659,1125,7451809
1562,1232,7451821
1554,1241,7451834
1549,1247,7451843
1541,1254,7451854
1535,1259,7451881
1530,1263,7451888
1529,1260,7451913
1532,1258,7451921
1533,1258,7451932
1534,1258,7451944
1534,1258,7451954
1533,1258,7451966
1533,1259,7451991
1533,1259,7451999
1533,1259,7452010
1533,1260,7452022
1534,1262,7452032
1532,1267,7452043
1532,1266,7452069
1411,1262,7452076
1064,1229,7452088
1044,1228,7452100
1022,1227,7452110
1000,1225,7452121
976,1225,7452147
929,1221,7452154
929,1226,7452165
930,1227,7452178
930,1227,7452187
930,1227,7452199
930,1226,7452210
930,1227,7452221
929,1226,7452232
929,1225,7452243
932,1223,7452255
932,1223,7452265
931,1224,7452276
930,1225,7452303
929,1233,7452309
929,1233,7452321
927,1230,7452334
927,1230,7452342
927,1230,7452354
927,1229,7452365
928,1224,7452381
928,1223,7452388
928,1220,7452398
916,1221,7452412
904,1222,7452421
879,1221,7452432
750,1223,7452444
543,1222,7452454
472,1222,7452465
414,1221,7452476
384,1221,7452490
302,1222,7452498
243,1224,7452509
209,1225,7452536
209,1226,7452542
214,1226,7452554
216,1228,7452567
217,1229,7452576
217,1229,7452587
217,1230,7452598
217,1233,7452613
215,1237,7452621
216,1237,7452632
218,1235,7452645
282,1168,7452654
737,704,7452665
998,443,7452691
1288,207,7452698
1415,131,7452709
724,1091,7453914
706,1111,7453923
722,1109,7453934
732,1105,7453946
770,1081,7453957
776,1085,7453968
784,1090,7453993
779,1108,7454001
771,1109,7454012
770,1104,7454024
768,1104,7454034
768,1101,7454045
768,1090,7454072
759,1090,7454079
759,1078,7454104
742,1063,7454112
743,1064,7454123
737,1063,7454135
735,1060,7454145
736,1059,7454156
732,1059,7454183
727,1058,7454190
726,1059,7454201
724,1055,7454215
723,1053,7454223
721,1053,7454234
719,1052,7454245
719,1052,7454256
719,1051,7454268
726,1049,7454278
727,1048,7454291
734,1048,7454301
833,1049,7454311
1147,1049,7454338
1455,1054,7454345
1511,1054,7454356
1580,1054,7454370
1604,1055,7454378
1630,1056,7454389
1638,1059,7454416
1638,1062,7454423
1639,1059,7454434
1640,1060,7454447
1645,1063,7454456
1650,1064,7454467
1652,1063,7454478
1653,1064,7454493
1652,1066,7454501
1653,1066,7454511
1652,1066,7454524
1652,1065,7454534
1654,1062,7454545
1654,1062,7454571
1656,1060,7454578
1656,1059,7454589
1656,1057,7454602
1652,1058,7454611
1631,1061,7454623
1629,1062,7454649
1620,1067,7454656
1619,1067,7454668
1615,1074,7454679
1615,1077,7454689
1614,1080,7454701
1618,1078,7454726
1620,1079,7454734
1618,1079,7454745
1619,1078,7454757
1618,1072,7454767
1619,1072,7454778
1618,1071,7454803
1620,1069,7454811
1622,1072,7454823
1623,1074,7454835
1623,1075,7454845
1623,1075,7454856
1624,1074,7454882
1631,1085,7454889
1635,1101,7454901
1642,1139,7454913
1648,1170,7454923
1655,1204,7454934
1658,1220,7454944
1663,1241,7454960
1671,1276,7454967
1671,1279,7454978
1671,1279,7454990
1670,1277,7455000
1668,1279,7455011
1669,1280,7455022
1670,1282,7455036
1673,1285,7455044
1675,1286,7455056
1674,1286,7455082
1671,1287,7455089
1671,1288,7455101
1672,1292,7455113
1671,1291,7455122
1667,1302,7455134
1668,1299,7455145
1631,1329,7455156
1384,1533,7455167
1331,1579,7455192
1297,1607,7455200
1283,1616,7455211
1265,1630,7455223
1259,1635,7455233
1257,1639,7455244
1254,1639,7455270
1257,1642,7455277
1260,1644,7455289
1261,1645,7455302
1266,1646,7455311
1268,1644,7455322
1271,1646,7455347
1271,1647,7455348
1272,1650,7455356
1271,1648,7455367
1270,1652,7455378
1270,1652,7455389
1268,1651,7455400
1263,1651,7455411
1262,1652,7455425
1262,1652,7455433
1263,1649,7455444
1267,1647,7455471
1269,1648,7455477
1270,1649,7455489
1270,1649,7455502
1270,1647,7455511
1270,1646,7455522
1271,1646,7455534
1267,1645,7455544
1267,1645,7455555
1268,1645,7455566
1271,1644,7455575
508,521,7455923
508,521,7455932
547,478,7455943
516,426,7455955
546,425,7455970
530,399,7455977
575,273,7455988
560,289,7456002
568,252,7456010
580,206,7456022
584,195,7456033
614,148,7456048
615,149,7456055
620,143,7456066
614,158,7456079
614,159,7456088
611,160,7456099
605,136,7456110
606,134,7456125
606,132,7456133
603,129,7456143
604,139,7456156
603,148,7456166
611,115,7456177
614,109,7456188
615,114,7456202
619,119,7456210
619,118,7456222
622,119,7456232
622,118,7456248
630,111,7456255
641,96,7456266
643,94,7456278
649,87,7456288
651,84,7456299
652,82,7456325
654,86,7456333
653,83,7456343
653,83,7456355
651,84,7456366
652,83,7456377
651,83,7456388
649,83,7456402
647,83,7456410
645,82,7456421
645,81,7456433
645,81,7456443
646,81,7456455
645,81,7456480
644,80,7456488
644,79,7456499
644,78,7456511
644,76,7456521
644,76,7456532
644,76,7456543
643,76,7456557
643,76,7456566
630,78,7456576
623,78,7456589
620,78,7456599
620,78,7456610
620,79,7456636
617,80,7456643
617,81,7456655
617,83,7456668
617,82,7456676
617,82,7456688
617,82,7456713
619,83,7456721
620,82,7456732
615,82,7456744
586,83,7456754
504,82,7456765
506,82,7456791
350,81,7456799
295,83,7456810
253,84,7456822
195,86,7456832
211,87,7456843
96,92,7456854
97,91,7456868
102,97,7456876
101,98,7456887
102,100,7456914
104,103,7456921
105,104,7456932
108,105,7456944
111,107,7456954
112,108,7456965
113,109,7456976
113,109,7456990
123,111,7456999
122,111,7457009
188,180,7457022
352,367,7457032
486,574,7457042
532,671,7457054
541,725,7457068
556,777,7457076
580,828,7457087
598,888,7457100
633,1000,7457109
649,1051,7457121
648,1060,7457132
638,1076,7457146
647,1023,7457154
654,1016,7457165
656,1021,7457178
656,1017,7457187
658,1019,7457199
661,1021,7457209
662,1022,7457225
660,1023,7457232
660,1024,7457242
660,1026,7457255
662,1027,7457265
661,1027,7457275
664,1032,7457287
670,1036,7457301
670,1039,7457309
670,1037,7457321
671,1036,7457333
683,1034,7457342
685,1034,7457354
686,1035,7457379
687,1035,7457387
683,1035,7457398
685,1036,7457410
685,1036,7457421
685,1036,7457432
684,1036,7457457
687,1037,7457465
687,1040,7457476
688,1042,7457489
684,1039,7457498
684,1040,7457509
680,1038,7457535
680,1038,7457542
680,1039,7457554
681,1039,7457566
681,1039,7457576
683,1038,7457587
684,1037,7457612
684,1036,7457620
684,1034,7457631
683,1033,7457643
681,1032,7457654
681,1032,7457665
681,1034,7457691
682,1036,7457698
682,1036,7457709
682,1036,7457721
682,1037,7457731
683,1038,7457742
684,1040,7457769
684,1042,7457775
683,1044,7457787
683,1045,7457800
683,1044,7457808
683,1044,7457820
683,1044,7457832
683,1044,7457842
