X Gaze Data, Y Gaze Data, Time 
541,294,4674093
542,295,4674106
543,294,4674114
545,291,4674126
544,290,4674153
540,288,4674159
539,287,4674171
539,286,4674183
540,285,4674192
541,284,4674203
541,284,4674215
539,283,4674226
538,282,4674236
533,281,4674247
531,281,4674262
530,292,4674270
529,296,4674279
526,300,4674293
507,131,4674495
507,131,4674501
254,-209,4676261
254,-209,4676272
346,-194,4676284
488,-171,4676298
487,-171,4676307
574,115,4676383
564,79,4676394
592,113,4676407
631,124,4676417
622,127,4676428
608,133,4676454
584,152,4676485
591,240,4676495
599,260,4676507
602,260,4676532
611,273,4676539
603,265,4676550
606,264,4676563
607,259,4676573
612,257,4676584
611,262,4676610
620,262,4676617
623,264,4676629
631,268,4676641
636,291,4676651
638,294,4676662
637,291,4676673
636,297,4676687
638,304,4676695
638,302,4676707
641,299,4676719
659,291,4676729
660,293,4676740
657,296,4676751
661,294,4676766
672,289,4676774
677,287,4676784
681,285,4676797
680,284,4676807
679,283,4676817
679,283,4676844
680,285,4676851
681,285,4676862
685,285,4676874
686,285,4676884
691,283,4676895
705,281,4676907
714,277,4676921
716,276,4676929
716,276,4676940
717,275,4676952
720,274,4676962
721,273,4676974
719,272,4676984
718,274,4676998
719,274,4677006
720,273,4677017
723,273,4677029
723,273,4677040
721,273,4677050
721,267,4677061
738,243,4677075
746,229,4677084
728,239,4677095
726,240,4677122
726,239,4677128
726,239,4677139
727,237,4677153
716,232,4677162
711,234,4677173
712,232,4677199
714,222,4677206
719,215,4677217
721,217,4677231
730,212,4677240
730,212,4677250
745,217,4677277
762,221,4677284
770,223,4677295
769,220,4677308
780,220,4677317
784,221,4677328
788,221,4677355
796,215,4677362
794,221,4677373
794,222,4677386
793,227,4677395
793,227,4677407
794,231,4677433
792,235,4677440
793,235,4677451
795,249,4677464
796,254,4677471
880,301,4677541
1000,311,4677551
953,303,4677562
910,278,4677588
835,219,4677595
835,215,4677606
835,218,4677620
836,226,4677629
837,228,4677640
839,198,4677666
844,199,4677674
845,199,4677684
889,210,4677697
893,211,4677707
898,212,4677718
902,212,4677743
912,215,4677751
923,217,4677762
926,219,4677774
926,221,4677784
926,220,4677795
926,221,4677822
925,226,4677829
925,229,4677840
924,231,4677853
924,233,4677862
924,235,4677873
923,235,4677899
919,237,4677907
916,239,4677917
914,240,4677931
913,241,4677940
912,242,4677951
910,243,4677976
910,243,4677984
910,244,4677995
909,247,4678008
909,251,4678018
909,255,4678029
909,256,4678040
909,257,4678054
907,255,4678062
902,252,4678073
899,252,4678085
898,252,4678095
897,252,4678106
896,252,4678118
895,251,4678131
895,251,4678140
896,251,4678151
896,250,4678161
896,250,4678177
896,250,4678184
896,253,4678195
896,253,4678208
897,253,4678217
897,253,4678229
908,254,4678255
938,256,4678261
942,256,4678286
954,256,4678287
966,255,4678296
973,255,4678306
1026,253,4678318
1035,254,4678328
1038,254,4678339
1039,253,4678366
1039,252,4678372
1040,250,4678384
1040,250,4678396
1040,250,4678406
1038,249,4678417
1031,251,4678443
1026,252,4678451
1025,252,4678462
1021,254,4678474
1019,255,4678484
1010,256,4678495
1008,257,4678520
1007,257,4678528
1007,258,4678539
1006,261,4678566
1005,261,4678572
1004,261,4678584
998,261,4678598
996,261,4678605
995,260,4678617
994,259,4678628
993,257,4678644
992,257,4678651
992,256,4678662
991,256,4678674
991,253,4678684
993,252,4678695
993,251,4678720
993,251,4678728
995,252,4678739
995,252,4678751
995,252,4678762
996,254,4678772
997,255,4678784
999,258,4678798
1011,258,4678805
1014,257,4678817
1022,257,4678829
1028,256,4678838
1043,256,4678850
1051,256,4678876
1064,256,4678883
1061,256,4678895
1073,257,4678907
1073,258,4678917
1075,259,4678928
1075,259,4678939
1075,259,4678954
1075,259,4678961
1075,260,4678972
1076,260,4678985
1075,261,4678995
1075,262,4679005
1074,262,4679032
1070,260,4679038
1069,259,4679050
1068,259,4679063
1067,259,4679072
1066,259,4679083
1064,258,4679095
1063,258,4679105
1064,258,4679116
1067,258,4679128
1148,253,4679141
1153,252,4679150
1156,252,4679161
1159,252,4679172
1162,252,4679183
1164,252,4679194
1166,252,4679205
1170,253,4679219
1172,253,4679228
1172,253,4679238
1172,253,4679265
1173,254,4679271
1173,254,4679283
1172,254,4679297
1167,256,4679305
1165,257,4679316
1166,256,4679343
1160,259,4679350
1164,260,4679361
1204,265,4679373
1215,265,4679383
1217,265,4679394
1219,265,4679420
1227,266,4679427
1229,267,4679438
1234,268,4679451
1234,267,4679461
1234,267,4679471
1234,267,4679483
1234,267,4679497
1234,268,4679505
1234,268,4679516
1234,268,4679528
1232,268,4679538
1230,267,4679550
1225,267,4679561
1223,266,4679575
1221,266,4679583
1217,267,4679594
1214,267,4679605
1213,267,4679616
1212,267,4679627
1206,266,4679638
1207,266,4679651
1207,266,4679660
1208,265,4679671
1208,264,4679697
1269,264,4679705
1273,263,4679716
1278,264,4679728
1280,264,4679738
1283,266,4679750
1288,267,4679775
1289,269,4679783
1291,268,4679794
1291,268,4679805
1291,267,4679816
1288,264,4679827
1286,263,4679853
1257,259,4679860
1219,255,4679871
1208,259,4679883
1203,259,4679898
1203,260,4679904
1203,260,4679916
1202,261,4679928
1201,261,4679938
1205,263,4679949
1206,264,4679960
1205,263,4679974
1206,262,4679983
1206,261,4679994
1206,260,4680005
1206,260,4680016
1207,259,4680027
1208,258,4680038
1213,257,4680052
1235,260,4680060
1251,262,4680071
1267,264,4680098
1283,264,4680104
1289,264,4680116
1292,264,4680129
1298,263,4680138
1298,263,4680149
1298,263,4680175
1297,261,4680183
1298,261,4680193
1297,262,4680207
1275,262,4680216
1146,272,4680226
864,287,4680238
888,285,4680253
863,285,4680260
834,285,4680271
804,286,4680285
772,287,4680294
731,289,4680304
686,292,4680316
646,294,4680331
641,295,4680337
641,295,4680349
640,296,4680362
635,295,4680371
638,296,4680382
621,307,4680393
607,316,4680404
598,320,4680416
591,317,4680441
571,316,4680449
570,316,4680459
568,317,4680471
565,319,4680482
565,318,4680492
565,317,4680518
568,318,4680526
570,318,4680537
571,319,4680565
575,324,4680571
575,326,4680582
575,327,4680595
577,328,4680604
577,327,4680616
577,329,4680641
567,332,4680649
570,331,4680660
615,333,4680673
616,331,4680682
628,322,4680693
635,317,4680704
644,320,4680715
649,319,4680726
655,321,4680751
657,322,4680759
661,318,4680771
661,318,4680797
666,345,4680803
667,352,4680828
675,487,4680882
685,512,4680893
692,512,4680905
694,508,4680916
712,434,4680926
715,411,4680952
715,402,4680959
714,405,4680970
715,402,4680998
735,290,4681004
732,290,4681016
732,289,4681029
732,290,4681037
733,290,4681049
733,291,4681060
732,291,4681070
735,292,4681082
733,292,4681107
718,297,4681116
716,297,4681126
713,298,4681139
704,299,4681149
702,300,4681159
700,300,4681170
700,299,4681186
698,299,4681193
699,299,4681204
699,299,4681216
699,299,4681226
698,300,4681237
699,301,4681249
699,302,4681263
701,305,4681270
712,304,4681282
741,309,4681294
746,310,4681303
759,313,4681315
766,314,4681326
770,315,4681340
782,323,4681349
784,324,4681359
789,327,4681371
789,323,4681382
790,323,4681392
792,322,4681418
794,319,4681425
794,317,4681437
795,317,4681448
796,316,4681464
796,316,4681470
796,316,4681482
795,321,4681495
794,333,4681503
795,326,4681515
821,327,4681526
835,327,4681537
856,324,4681548
860,324,4681573
866,322,4681582
867,322,4681592
870,321,4681604
870,322,4681615
869,323,4681626
868,326,4681651
864,332,4681659
864,333,4681670
863,334,4681683
862,334,4681693
862,335,4681703
862,335,4681729
865,339,4681736
867,343,4681748
866,343,4681759
859,337,4681775
859,336,4681782
854,334,4681793
852,333,4681806
844,327,4681815
843,327,4681826
840,325,4681837
839,326,4681852
838,333,4681859
839,335,4681870
837,338,4681882
863,338,4681892
874,337,4681903
899,340,4681915
900,340,4681929
906,340,4681936
932,341,4681948
937,341,4681960
946,342,4681970
948,339,4681981
947,339,4682007
947,335,4682015
946,334,4682026
946,334,4682039
945,334,4682048
967,332,4682059
979,330,4682085
1014,322,4682092
1015,322,4682103
1022,327,4682116
1025,327,4682126
1026,327,4682136
1030,328,4682162
1031,330,4682169
1031,330,4682181
1030,337,4682194
1030,338,4682203
1030,339,4682214
1029,340,4682241
1029,338,4682248
1028,340,4682259
1028,341,4682272
1028,341,4682281
1029,338,4682292
1019,341,4682303
987,349,4682314
978,349,4682325
971,349,4682349
940,342,4682359
936,341,4682370
926,345,4682395
924,345,4682396
919,346,4682403
921,345,4682414
922,345,4682427
923,344,4682436
923,345,4682448
921,344,4682474
922,346,4682481
922,344,4682492
922,344,4682506
921,345,4682514
920,345,4682525
919,345,4682537
920,345,4682548
919,342,4682559
918,341,4682584
916,340,4682592
917,341,4682602
919,342,4682616
919,343,4682625
919,343,4682636
919,343,4682647
919,344,4682663
920,345,4682669
940,351,4682681
981,349,4682694
984,349,4682702
1009,345,4682714
1015,344,4682725
1020,343,4682741
1042,332,4682747
1045,329,4682758
1060,323,4682771
1065,327,4682781
1064,326,4682792
1064,325,4682817
1065,330,4682825
1064,331,4682836
1063,331,4682848
1063,332,4682858
1063,332,4682869
1063,332,4682881
1064,332,4682895
1064,331,4682902
1064,331,4682914
1063,331,4682925
1062,331,4682941
1057,332,4682947
1023,342,4682958
1019,343,4682972
1014,344,4682981
1010,345,4682991
1007,345,4683003
1003,345,4683014
999,346,4683025
988,347,4683050
991,345,4683058
991,345,4683069
993,345,4683081
994,346,4683096
994,346,4683102
995,344,4683114
995,344,4683127
989,341,4683135
989,341,4683147
986,339,4683173
976,336,4683181
975,336,4683191
975,336,4683204
970,334,4683214
970,334,4683225
966,332,4683251
967,333,4683258
966,332,4683269
967,333,4683282
967,332,4683291
1040,336,4683302
1045,336,4683314
1059,334,4683325
1072,333,4683335
1091,331,4683347
1097,331,4683360
1103,331,4683369
1098,332,4683380
1108,331,4683391
1121,329,4683402
1122,328,4683414
1122,328,4683439
1120,329,4683447
1120,329,4683458
1121,327,4683470
1121,327,4683480
1124,326,4683491
1126,324,4683517
1125,324,4683524
1127,322,4683548
1125,318,4683558
1126,318,4683568
1123,320,4683580
1123,320,4683595
1124,320,4683602
1125,320,4683614
1125,320,4683625
1125,320,4683635
1125,320,4683647
1125,320,4683673
1125,320,4683680
1123,321,4683691
1124,325,4683704
1078,333,4683713
1004,340,4683724
822,358,4683735
738,401,4683747
724,421,4683758
714,429,4683783
649,486,4683791
637,474,4683802
650,422,4683829
628,415,4683835
632,408,4683847
635,392,4683859
636,390,4683869
634,387,4683880
635,389,4683891
634,391,4683905
634,391,4683913
635,388,4683924
635,389,4683937
635,389,4683946
639,398,4683956
639,404,4683967
666,475,4684024
672,489,4684034
688,504,4684061
692,499,4684068
693,497,4684080
694,469,4684092
695,442,4684102
696,437,4684113
696,438,4684124
696,434,4684138
698,399,4684146
696,390,4684157
696,389,4684168
695,388,4684180
696,387,4684191
696,387,4684201
694,389,4684216
695,401,4684224
696,405,4684235
697,407,4684246
700,404,4684262
700,404,4684268
701,405,4684280
704,401,4684293
703,402,4684301
702,399,4684313
703,396,4684338
676,403,4684346
662,403,4684357
654,403,4684369
640,402,4684380
632,403,4684391
626,402,4684415
612,401,4684424
583,397,4684434
582,395,4684447
580,396,4684457
578,395,4684468
579,395,4684494
579,396,4684501
580,396,4684513
580,396,4684526
580,395,4684535
581,395,4684546
581,395,4684572
581,395,4684579
580,394,4684591
580,394,4684603
580,394,4684613
580,394,4684624
583,403,4684650
588,407,4684657
589,407,4684668
589,406,4684680
588,405,4684691
588,404,4684701
587,406,4684713
588,406,4684727
588,407,4684734
590,410,4684746
606,419,4684758
612,422,4684768
623,423,4684779
624,423,4684804
626,423,4684813
627,422,4684824
631,423,4684836
631,423,4684846
630,425,4684857
630,425,4684883
629,425,4684890
627,427,4684901
623,430,4684915
616,430,4684923
610,428,4684934
602,424,4684960
601,423,4684967
599,422,4684979
596,421,4684991
591,420,4685001
590,417,4685013
588,416,4685039
589,417,4685046
587,416,4685057
586,415,4685070
586,415,4685079
584,413,4685090
583,412,4685116
582,408,4685123
589,405,4685134
597,404,4685147
598,404,4685157
602,406,4685167
603,406,4685194
607,408,4685201
607,409,4685212
608,410,4685224
608,410,4685234
608,410,4685246
609,409,4685271
608,406,4685279
609,404,4685290
644,400,4685303
655,399,4685313
659,399,4685323
663,401,4685334
669,401,4685349
672,403,4685356
675,404,4685367
681,407,4685380
687,407,4685390
688,407,4685400
687,410,4685427
689,410,4685434
689,411,4685446
688,411,4685459
687,412,4685467
683,413,4685479
681,412,4685490
678,412,4685505
668,410,4685512
664,410,4685523
659,410,4685536
650,410,4685545
648,410,4685556
647,411,4685582
647,411,4685589
647,412,4685600
647,412,4685614
647,413,4685623
647,414,4685634
644,416,4685645
632,416,4685660
629,416,4685667
626,416,4685679
619,419,4685692
618,419,4685701
616,420,4685712
614,420,4685737
610,422,4685746
609,422,4685756
609,422,4685769
609,421,4685779
612,420,4685789
612,419,4685800
612,419,4685816
615,420,4685823
618,421,4685834
621,423,4685846
623,424,4685861
626,425,4685867
629,426,4685879
631,426,4685892
632,427,4685900
632,427,4685912
633,428,4685924
634,427,4685933
634,426,4685945
634,426,4685971
632,428,4685978
632,431,4685989
632,434,4686002
632,440,4686012
631,443,4686023
631,444,4686048
630,445,4686056
630,449,4686067
630,449,4686079
629,449,4686095
628,449,4686100
627,451,4686112
613,453,4686125
608,453,4686133
595,453,4686145
595,452,4686171
593,452,4686172
589,456,4686178
589,456,4686189
588,456,4686203
587,456,4686212
586,459,4686222
588,460,4686234
589,459,4686245
590,460,4686256
591,459,4686281
593,456,4686289
593,456,4686300
593,456,4686327
592,456,4686333
592,456,4686345
591,455,4686357
591,454,4686367
590,456,4686379
590,464,4686389
588,486,4686399
628,617,4686478
616,585,4686489
634,628,4686515
635,560,4686522
636,530,4686533
636,530,4686546
638,494,4686556
639,473,4686567
640,463,4686578
640,453,4686593
640,449,4686600
640,448,4686612
639,442,4686624
639,442,4686633
638,441,4686645
651,439,4686670
657,436,4686678
658,436,4686689
658,436,4686702
662,435,4686712
662,435,4686722
660,435,4686749
657,436,4686755
657,436,4686780
658,438,4686789
660,438,4686800
659,439,4686826
647,412,4686833
646,411,4686844
645,409,4686856
644,408,4686866
641,401,4686878
641,399,4686902
640,395,4686911
640,395,4686922
641,395,4686934
641,395,4686945
643,396,4686955
643,396,4686981
644,398,4686989
646,400,4686999
646,399,4687011
647,401,4687027
647,401,4687033
647,402,4687058
647,404,4687059
647,405,4687066
642,409,4687078
633,409,4687090
629,409,4687099
617,406,4687111
613,406,4687137
600,404,4687144
594,403,4687155
588,402,4687169
585,401,4687178
585,400,4687188
584,400,4687200
584,399,4687215
583,367,4687222
581,346,4687233
580,331,4687247
578,320,4687255
577,310,4687266
577,305,4687278
576,301,4687288
576,295,4687299
575,294,4687311
574,294,4687324
574,294,4687332
574,294,4687344
574,294,4687356
575,294,4687366
575,294,4687377
574,295,4687402
573,296,4687403
573,296,4687411
571,295,4687422
569,294,4687433
568,293,4687444
567,293,4687454
566,291,4687481
564,289,4687488
564,289,4687499
563,289,4687511
562,288,4687522
561,287,4687532
562,287,4687544
562,286,4687557
562,285,4687566
563,283,4687577
562,283,4687588
565,281,4687603
570,276,4687611
576,275,4687621
583,274,4687635
601,270,4687644
604,269,4687655
608,267,4687666
611,266,4687681
626,263,4687688
630,263,4687699
627,264,4687712
626,264,4687721
626,263,4687732
626,263,4687759
627,260,4687765
627,260,4687777
617,264,4687789
613,268,4687799
613,267,4687811
613,267,4687821
612,266,4687836
611,267,4687844
610,267,4687854
609,267,4687868
609,267,4687877
608,267,4687887
609,267,4687899
610,268,4687910
610,268,4687921
609,268,4687932
610,268,4687945
610,269,4687954
610,269,4687965
610,269,4687977
611,269,4687991
611,270,4687999
611,270,4688010
609,270,4688023
602,269,4688032
597,269,4688044
596,269,4688054
593,268,4688070
588,268,4688077
584,267,4688101
579,267,4688110
579,268,4688120
580,268,4688147
620,268,4688154
637,266,4688165
642,266,4688179
644,266,4688187
650,267,4688198
658,268,4688210
666,270,4688226
675,271,4688232
675,272,4688244
675,279,4688257
675,282,4688265
675,282,4688277
675,283,4688288
675,285,4688299
676,289,4688310
668,290,4688321
656,290,4688335
647,287,4688344
646,287,4688354
646,286,4688366
639,283,4688377
639,282,4688388
639,281,4688413
641,280,4688421
642,280,4688432
642,280,4688444
641,281,4688459
640,281,4688465
640,282,4688477
636,290,4688490
633,293,4688498
627,298,4688510
622,297,4688521
617,295,4688532
602,295,4688543
600,294,4688568
597,293,4688569
593,293,4688577
591,293,4688587
584,292,4688600
584,292,4688610
583,291,4688620
583,291,4688646
585,279,4688654
585,278,4688665
616,266,4688678
634,259,4688687
648,255,4688698
647,259,4688725
649,265,4688731
645,276,4688743
648,282,4688756
647,286,4688764
646,288,4688776
645,291,4688802
