X Gaze Data, Y Gaze Data, Time 
1107,532,21914372
1107,533,21914398
1107,537,21914405
1107,537,21914416
1108,539,21914429
1108,540,21914438
1111,539,21914449
1111,538,21914460
1113,537,21914472
1114,537,21914483
1114,537,21914493
1114,537,21914507
1114,537,21914516
1113,538,21914527
1105,532,21914539
1108,534,21914549
1106,532,21914560
857,250,21914586
721,85,21914593
714,77,21914605
710,71,21914618
700,59,21914627
695,53,21914638
686,41,21914651
678,27,21914660
678,23,21914672
677,22,21914698
675,22,21914705
673,23,21914716
672,22,21914729
671,23,21914739
672,21,21914749
671,22,21914761
672,19,21914771
673,17,21914782
673,15,21914793
673,15,21914807
671,15,21914816
668,13,21914826
645,15,21914838
641,16,21914849
638,17,21914860
637,17,21914886
633,17,21914893
625,16,21914905
622,14,21914917
621,13,21914926
622,14,21914938
622,14,21914964
623,13,21914971
621,12,21914982
621,13,21914995
621,15,21915005
621,14,21915016
621,14,21915041
621,14,21915049
621,14,21915060
622,12,21915072
622,11,21915082
623,13,21915093
623,13,21915119
623,15,21915126
624,15,21915138
624,15,21915150
624,16,21915160
609,17,21915171
604,19,21915182
594,109,21915191
583,465,21915259
587,527,21915271
583,558,21915282
547,628,21915307
524,734,21915315
510,789,21915326
499,841,21915339
486,901,21915349
481,931,21915359
478,947,21915371
470,980,21915385
467,999,21915392
467,1006,21915404
469,1008,21915417
469,1010,21915426
470,1010,21915438
469,1010,21915463
470,1010,21915471
477,1009,21915482
482,1008,21915494
529,1006,21915504
555,1006,21915515
614,1000,21915540
638,995,21915549
657,994,21915559
678,994,21915572
678,997,21915582
678,1000,21915593
678,1000,21915619
678,999,21915626
679,999,21915637
680,999,21915650
679,999,21915659
678,999,21915671
677,999,21915697
678,1001,21915704
679,1001,21915715
679,1003,21915728
678,1005,21915738
676,1006,21915748
674,1006,21915774
674,1004,21915782
673,1005,21915793
673,1006,21915805
673,1006,21915815
673,1006,21915826
673,1005,21915837
674,1005,21915851
673,1004,21915859
671,1005,21915871
670,1005,21915883
670,1003,21915892
669,1001,21915904
670,1001,21915915
671,1002,21915929
672,1002,21915937
675,1001,21915948
678,1000,21915960
680,999,21915971
679,1001,21915982
681,1001,21916007
680,1003,21916015
680,1004,21916025
680,1004,21916038
680,1004,21916048
679,1008,21916059
678,1007,21916070
679,1007,21916084
679,1007,21916092
679,1004,21916104
680,998,21916116
680,998,21916125
681,998,21916137
682,998,21916148
677,982,21916162
674,904,21916171
673,777,21916181
673,764,21916193
672,755,21916204
672,748,21916215
672,734,21916225
672,707,21916238
672,703,21916248
672,701,21916259
671,701,21916286
671,701,21916292
672,704,21916304
672,716,21916317
672,723,21916325
672,741,21916337
672,755,21916349
671,780,21916359
671,791,21916370
672,817,21916396
676,869,21916404
675,872,21916414
676,870,21916426
674,870,21916437
673,869,21916448
672,870,21916474
671,869,21916481
679,869,21916492
696,865,21916504
706,861,21916515
710,859,21916525
718,858,21916537
720,858,21916551
726,856,21916558
727,856,21916570
729,854,21916582
730,854,21916592
731,853,21916603
730,854,21916629
631,866,21916637
613,868,21916648
601,870,21916660
593,871,21916670
580,870,21916681
574,870,21916707
566,870,21916714
567,870,21916725
567,867,21916737
566,869,21916748
565,870,21916758
564,870,21916784
561,870,21916792
559,868,21916803
552,865,21916815
547,862,21916825
531,852,21916837
526,847,21916862
521,845,21916870
517,846,21916881
517,848,21916893
518,848,21916903
518,851,21916914
520,849,21916939
520,850,21916947
517,852,21916958
517,852,21916971
518,852,21916981
519,849,21916991
518,850,21917018
521,840,21917025
530,812,21917036
622,505,21917048
660,374,21917058
663,365,21917070
665,359,21917096
672,337,21917103
674,327,21917114
675,319,21917127
675,317,21917136
676,317,21917148
675,318,21917173
674,315,21917181
674,313,21917192
676,313,21917204
676,313,21917214
676,316,21917225
676,317,21917237
675,320,21917251
674,323,21917258
664,345,21917270
633,398,21917281
630,405,21917291
626,412,21917303
623,420,21917314
621,426,21917327
618,434,21917337
615,439,21917347
619,439,21917359
619,439,21917370
616,442,21917381
617,441,21917392
618,440,21917405
618,438,21917414
619,438,21917425
618,439,21917452
617,439,21917458
617,439,21917469
617,439,21917482
616,434,21917491
615,433,21917503
613,433,21917514
613,434,21917528
611,433,21917536
611,434,21917547
619,430,21917558
637,410,21917570
643,404,21917581
646,400,21917591
649,396,21917605
653,389,21917614
653,382,21917624
659,370,21917637
659,366,21917647
664,369,21917658
664,374,21917670
664,375,21917682
663,376,21917691
664,376,21917703
665,378,21917728
663,379,21917736
659,379,21917747
626,376,21917759
619,375,21917769
615,375,21917780
613,374,21917791
611,374,21917806
608,373,21917814
605,372,21917824
603,369,21917838
604,368,21917847
605,369,21917858
605,369,21917869
606,367,21917885
607,365,21917891
607,366,21917903
603,361,21917916
596,341,21917924
545,211,21917936
539,197,21917947
533,183,21917963
530,175,21917969
524,160,21917980
514,136,21917993
508,120,21918003
509,119,21918014
508,119,21918042
509,116,21918047
509,116,21918057
509,116,21918070
509,116,21918080
510,115,21918091
511,111,21918117
511,112,21918124
496,116,21918136
458,127,21918149
448,129,21918158
440,128,21918169
434,127,21918196
422,128,21918202
418,129,21918213
417,127,21918226
415,126,21918236
415,126,21918247
416,125,21918272
420,128,21918280
425,147,21918291
429,159,21918304
433,172,21918313
438,187,21918324
439,194,21918350
450,218,21918357
450,218,21918369
450,218,21918381
449,221,21918391
451,219,21918402
451,218,21918427
450,217,21918436
451,218,21918446
451,218,21918458
452,218,21918469
455,225,21918480
454,223,21918506
557,347,21918513
567,360,21918524
574,369,21918537
581,378,21918547
586,384,21918557
598,397,21918584
600,401,21918591
602,401,21918602
602,402,21918615
602,403,21918624
602,404,21918635
602,406,21918646
599,409,21918662
598,411,21918668
598,411,21918680
599,411,21918693
601,411,21918702
600,410,21918713
599,397,21918739
601,348,21918746
602,320,21918757
603,308,21918770
603,299,21918780
600,293,21918791
600,293,21918816
600,294,21918824
600,293,21918835
600,293,21918848
600,293,21918857
600,293,21918869
601,292,21918894
603,293,21918902
605,293,21918913
605,293,21918925
605,295,21918935
603,296,21918946
603,297,21918957
597,298,21918972
591,298,21918979
580,299,21918990
579,298,21919002
577,299,21919013
577,297,21919024
576,297,21919050
576,293,21919057
576,291,21919068
578,292,21919080
577,291,21919090
578,292,21919101
584,298,21919111
594,342,21919127
434,432,21919204
529,377,21919213
566,351,21919224
633,309,21919250
631,306,21919257
631,305,21919268
629,304,21919282
628,304,21919290
620,293,21919302
621,296,21919313
621,296,21919323
620,296,21919335
619,308,21919360
616,364,21919368
615,387,21919379
615,406,21919391
614,422,21919402
612,444,21919413
606,502,21919438
607,503,21919446
609,503,21919457
609,503,21919470
608,504,21919479
606,505,21919490
603,501,21919516
599,494,21919523
599,494,21919535
600,493,21919547
598,493,21919557
596,491,21919568
595,490,21919579
593,489,21919594
593,489,21919601
594,490,21919612
593,490,21919625
592,490,21919635
591,490,21919646
591,490,21919671
675,451,21919679
932,336,21919690
1010,303,21919702
1041,289,21919712
1065,277,21919723
1088,266,21919750
1106,259,21919757
1108,259,21919768
1108,260,21919781
1106,258,21919790
1108,257,21919801
1126,247,21919828
1288,198,21919834
1303,193,21919859
1329,183,21919868
1338,180,21919879
1426,154,21919890
1441,151,21919901
1443,143,21919912
1444,142,21919923
1441,141,21919937
1441,141,21919946
1441,143,21919956
1441,147,21919969
1441,146,21919979
1441,146,21919990
1441,146,21920001
1441,146,21920015
1440,145,21920023
1430,147,21920034
1426,150,21920045
1425,150,21920061
1423,151,21920068
1419,153,21920079
1418,154,21920091
1417,154,21920101
1418,156,21920112
1418,155,21920138
1419,156,21920146
1420,156,21920156
1420,157,21920168
1420,157,21920179
1417,153,21920189
1416,153,21920201
1415,151,21920214
1415,152,21920223
1413,150,21920234
1412,150,21920245
1411,150,21920261
1412,150,21920267
1412,150,21920279
1412,150,21920292
1412,150,21920301
1412,150,21920312
1406,149,21920323
1388,150,21920333
1373,151,21920344
781,509,21920434
710,552,21920447
729,522,21920456
739,498,21920468
740,494,21920478
740,490,21920494
746,463,21920501
749,450,21920512
749,446,21920525
748,450,21920534
765,401,21920545
766,398,21920571
769,402,21920578
771,405,21920589
772,404,21920601
771,403,21920611
771,403,21920622
768,403,21920634
766,403,21920648
756,406,21920656
706,408,21920667
690,408,21920679
676,409,21920689
661,410,21920700
652,411,21920726
636,411,21920734
637,411,21920745
634,411,21920757
633,411,21920767
632,411,21920778
632,411,21920789
630,411,21920804
629,411,21920812
629,411,21920822
629,411,21920835
628,408,21920845
628,408,21920855
637,391,21920882
674,322,21920889
675,319,21920900
676,316,21920912
677,316,21920922
678,314,21920934
678,314,21920959
681,313,21920967
681,314,21920978
681,313,21920990
682,312,21921000
681,312,21921011
680,310,21921022
677,310,21921036
676,310,21921045
675,310,21921056
675,310,21921067
673,309,21921082
666,307,21921089
622,304,21921100
621,304,21921114
618,304,21921122
613,304,21921134
611,304,21921145
607,305,21921155
593,306,21921167
590,313,21921193
592,311,21921200
592,310,21921211
592,309,21921225
593,308,21921233
595,302,21921244
597,300,21921256
600,295,21921266
600,294,21921278
610,289,21921288
615,288,21921303
620,285,21921310
622,355,21921322
622,378,21921349
618,364,21921355
602,362,21921367
594,367,21921380
591,373,21921389
589,377,21921400
594,393,21921411
594,392,21921423
594,391,21921433
594,390,21921444
594,394,21921458
597,394,21921467
598,396,21921478
622,398,21921503
642,397,21921510
642,397,21921522
643,398,21921534
650,401,21921544
651,403,21921555
646,408,21921580
353,399,21921658
370,273,21921667
372,214,21921678
413,160,21921690
414,155,21921700
413,156,21921711
419,151,21921737
433,137,21921744
448,103,21921755
449,113,21921767
451,110,21921777
450,106,21921788
451,101,21921815
450,71,21921822
452,66,21921833
452,62,21921845
453,66,21921855
451,66,21921866
449,67,21921892
452,66,21921900
451,68,21921910
451,69,21921923
448,75,21921933
448,73,21921944
449,74,21921971
449,74,21921977
449,74,21921988
450,73,21922002
451,70,21922011
453,68,21922022
453,68,21922033
453,68,21922044
453,68,21922055
453,67,21922081
455,67,21922088
461,65,21922100
460,66,21922113
464,69,21922121
462,69,21922132
469,69,21922159
515,75,21922165
723,387,21922235
675,605,21922243
671,592,21922255
670,611,21922267
666,505,21922277
665,498,21922288
663,469,21922299
661,433,21922314
660,406,21922321
660,402,21922333
660,401,21922345
659,392,21922355
660,397,21922366
659,404,21922391
660,407,21922399
659,408,21922410
659,409,21922423
658,409,21922432
658,410,21922444
659,412,21922469
661,414,21922477
661,411,21922488
662,399,21922500
664,337,21922511
665,324,21922521
666,318,21922532
666,310,21922546
666,304,21922554
666,298,21922566
667,282,21922577
668,282,21922593
668,282,21922599
667,282,21922610
667,281,21922623
668,281,21922632
668,282,21922643
668,282,21922654
668,282,21922670
666,281,21922677
666,281,21922688
636,285,21922701
606,285,21922710
603,285,21922721
597,285,21922747
588,288,21922754
586,290,21922766
586,290,21922779
585,292,21922788
586,291,21922799
586,292,21922825
587,292,21922832
587,296,21922844
588,300,21922857
590,342,21922866
596,484,21922877
597,488,21922888
597,492,21922899
597,496,21922910
598,500,21922921
598,506,21922936
598,520,21922943
597,519,21922954
597,519,21922967
596,517,21922977
596,517,21922987
596,516,21923014
595,515,21923021
596,516,21923032
597,516,21923044
597,519,21923054
600,508,21923065
600,505,21923077
601,499,21923090
601,498,21923099
602,495,21923110
605,490,21923137
608,487,21923143
609,486,21923154
609,486,21923167
609,486,21923176
610,486,21923187
610,486,21923214
610,486,21923221
611,486,21923232
612,485,21923246
648,460,21923254
1135,113,21923264
1221,52,21923278
1514,73,21924319
1480,87,21924346
1416,110,21924353
1328,137,21924365
1264,157,21924377
1245,164,21924386
1223,172,21924398
1213,177,21924408
1184,191,21924419
1142,207,21924431
1034,246,21924455
1036,240,21924464
1032,223,21924476
1031,223,21924487
1029,222,21924498
1027,222,21924509
1026,228,21924534
1023,219,21924542
1021,219,21924553
776,276,21924564
739,278,21924580
735,279,21924586
731,279,21924598
730,279,21924611
724,280,21924619
713,281,21924631
710,280,21924642
702,277,21924658
702,277,21924664
700,278,21924675
701,278,21924688
702,269,21924698
701,269,21924709
700,270,21924736
688,272,21924742
596,281,21924766
590,280,21924775
582,280,21924786
579,280,21924812
577,275,21924820
579,271,21924831
578,271,21924843
576,272,21924853
576,272,21924863
576,272,21924890
579,275,21924897
578,276,21924909
580,277,21924922
582,279,21924931
582,279,21924942
584,278,21924968
587,279,21924975
588,281,21924986
588,281,21924999
588,281,21925009
593,283,21925019
593,282,21925045
616,278,21925046
745,247,21925052
917,209,21925064
1082,180,21925077
1145,169,21925086
1205,156,21925097
1266,144,21925124
1436,114,21925131
1446,112,21925142
1447,113,21925155
1447,108,21925164
1447,109,21925176
1447,108,21925186
1446,109,21925201
1446,109,21925209
1447,109,21925233
1445,117,21925242
1440,133,21925253
1440,134,21925280
1438,140,21925286
1438,142,21925297
1438,143,21925310
1438,143,21925319
1437,144,21925331
1434,145,21925342
1421,145,21925351
1351,164,21925362
561,579,21925430
604,556,21925441
539,527,21925452
550,495,21925466
578,387,21925475
589,343,21925486
593,327,21925513
595,318,21925519
594,318,21925530
594,314,21925544
592,312,21925552
590,313,21925564
588,316,21925591
587,317,21925597
584,317,21925622
583,318,21925631
584,319,21925642
585,320,21925655
586,320,21925664
588,322,21925675
591,320,21925686
590,318,21925701
590,312,21925708
591,310,21925719
591,309,21925732
593,305,21925741
591,298,21925752
591,297,21925779
591,294,21925786
592,295,21925797
593,295,21925809
593,295,21925819
592,293,21925830
592,291,21925856
593,292,21925864
596,293,21925875
598,295,21925888
598,295,21925897
597,295,21925908
595,294,21925920
595,294,21925930
595,294,21925941
595,295,21925952
595,295,21925966
596,296,21925974
600,297,21925985
622,296,21925997
627,295,21926008
631,295,21926019
633,296,21926030
634,296,21926045
642,295,21926052
649,294,21926063
647,294,21926076
644,293,21926085
642,290,21926097
642,290,21926122
642,289,21926130
642,287,21926141
643,287,21926153
641,289,21926163
630,287,21926174
614,287,21926199
596,278,21926208
596,274,21926218
596,274,21926230
595,273,21926241
593,269,21926252
593,268,21926263
589,268,21926277
588,267,21926285
587,267,21926297
588,266,21926308
587,266,21926323
586,263,21926330
585,262,21926341
583,263,21926354
580,263,21926363
580,262,21926374
579,261,21926386
578,261,21926396
577,261,21926408
577,261,21926433
577,259,21926441
578,258,21926452
577,256,21926464
576,255,21926474
577,255,21926485
577,255,21926496
577,255,21926510
577,254,21926518
577,253,21926530
576,251,21926541
576,250,21926556
576,250,21926563
576,250,21926574
576,250,21926587
576,249,21926596
576,250,21926607
577,250,21926618
577,250,21926634
578,249,21926641
578,249,21926651
579,250,21926664
580,251,21926674
580,251,21926685
580,252,21926710
577,254,21926718
577,252,21926729
576,253,21926743
577,254,21926752
577,254,21926763
578,255,21926789
609,262,21926796
619,266,21926807
624,267,21926820
630,269,21926830
635,269,21926841
638,270,21926866
638,272,21926874
638,273,21926885
638,274,21926897
638,276,21926907
638,278,21926918
637,282,21926929
635,282,21926943
631,276,21926951
630,275,21926963
629,274,21926974
629,274,21926989
629,273,21926996
630,270,21927007
630,269,21927020
629,267,21927030
627,267,21927040
627,267,21927051
627,267,21927062
626,267,21927074
626,267,21927098
627,267,21927107
628,269,21927118
630,272,21927130
630,272,21927141
630,272,21927151
631,274,21927177
631,275,21927184
631,277,21927196
631,277,21927208
630,279,21927218
630,279,21927229
629,280,21927255
618,284,21927263
616,285,21927274
613,286,21927286
611,286,21927296
606,285,21927307
605,285,21927334
604,287,21927341
605,287,21927365
621,804,21927462
629,794,21927488
600,729,21927496
604,697,21927507
612,651,21927518
618,626,21927529
620,616,21927540
619,611,21927566
619,601,21927573
620,600,21927584
627,604,21927597
625,608,21927607
625,610,21927618
625,611,21927644
626,611,21927651
627,611,21927662
627,611,21927674
637,607,21927684
634,608,21927696
652,595,21927722
1229,265,21927729
1305,227,21927740
1317,221,21927753
1331,214,21927762
1351,204,21927773
1382,191,21927784
1419,175,21927800
1425,174,21927806
1426,174,21927817
1426,174,21927830
1426,174,21927840
1426,173,21927851
1426,174,21927877
1427,175,21927884
1427,175,21927895
1427,176,21927908
1423,175,21927917
1423,174,21927929
1422,173,21927955
1422,173,21927962
1419,175,21927973
1420,174,21927986
1395,171,21927995
1195,150,21928006
985,136,21928018
841,135,21928029
759,135,21928039
689,136,21928050
627,137,21928064
565,139,21928073
480,142,21928084
444,143,21928111
441,141,21928117
441,141,21928128
441,140,21928142
441,139,21928151
442,139,21928162
442,138,21928188
591,295,21928195
632,335,21928206
642,345,21928219
650,353,21928228
657,360,21928239
663,365,21928250
665,366,21928266
667,366,21928273
667,358,21928284
667,359,21928297
667,358,21928306
665,351,21928317
663,344,21928328
662,341,21928344
654,326,21928350
653,324,21928362
651,321,21928375
647,307,21928384
647,306,21928395
649,304,21928406
648,303,21928422
647,303,21928428
648,301,21928439
648,301,21928453
648,302,21928461
649,303,21928473
648,303,21928484
648,301,21928495
647,299,21928506
645,295,21928517
643,293,21928531
642,293,21928539
641,294,21928550
641,296,21928561
642,296,21928576
642,298,21928583
641,299,21928595
641,299,21928607
640,300,21928617
637,302,21928628
637,303,21928653
636,303,21928661
637,303,21928673
637,304,21928685
637,304,21928694
637,305,21928706
638,307,21928717
638,308,21928728
642,309,21928739
643,308,21928750
643,308,21928764
643,308,21928772
644,308,21928783
643,309,21928795
644,309,21928810
648,331,21928815
613,513,21928887
649,472,21928894
653,395,21928906
650,360,21928918
657,331,21928928
656,331,21928939
655,324,21928963
653,308,21928972
653,306,21928983
649,299,21928995
648,300,21929006
647,306,21929016
648,307,21929028
647,306,21929041
647,306,21929050
647,307,21929061
647,309,21929072
648,312,21929087
649,314,21929094
649,314,21929106
648,313,21929119
648,313,21929128
648,311,21929139
648,310,21929150
648,310,21929165
648,310,21929172
648,311,21929183
647,313,21929195
647,313,21929205
646,315,21929216
645,315,21929242
641,316,21929249
639,315,21929260
639,315,21929274
639,315,21929283
638,315,21929294
639,314,21929320
644,314,21929327
663,314,21929339
660,314,21929351
684,311,21929360
847,279,21929372
1080,225,21929397
1235,189,21929404
1256,190,21929429
846,361,21930117
846,361,21930143
876,337,21930150
875,338,21930161
874,339,21930174
788,344,21930183
778,345,21930194
734,350,21930206
719,349,21930216
715,349,21930228
698,342,21930253
684,338,21930254
683,338,21930261
668,340,21930273
664,338,21930285
664,337,21930295
665,336,21930306
668,334,21930317
670,340,21930331
670,340,21930339
667,339,21930350
667,338,21930362
668,334,21930378
669,333,21930383
672,333,21930408
667,330,21930417
666,330,21930428
666,331,21930439
666,357,21930455
654,492,21930461
651,507,21930472
648,523,21930485
646,530,21930495
645,537,21930506
645,547,21930532
643,558,21930539
646,556,21930550
648,558,21930562
649,558,21930572
651,556,21930583
652,553,21930609
659,547,21930616
659,546,21930628
658,540,21930641
443,107,21931276
413,115,21931283
413,115,21931295
414,103,21931307
414,102,21931316
411,100,21931328
408,105,21931353
410,104,21931361
410,104,21931373
411,103,21931384
412,103,21931395
419,104,21931405
418,104,21931416
426,104,21931432
431,104,21931439
438,105,21931449
441,106,21931462
442,105,21931472
440,104,21931483
439,104,21931494
440,104,21931509
441,104,21931516
447,100,21931541
493,61,21931549
494,60,21931560
494,58,21931572
495,55,21931582
495,53,21931593
494,50,21931605
487,44,21931619
486,43,21931627
486,43,21931639
488,47,21931650
488,48,21931660
489,50,21931672
488,47,21931697
496,41,21931705
495,46,21931715
496,45,21931728
460,10,21931815
451,7,21931826
464,0,21931838
468,0,21931851
467,-1,21931860
468,5,21931872
468,5,21931883
469,8,21931894
473,13,21931905
478,20,21931916
481,27,21931929
482,51,21931938
484,61,21931948
604,385,21932927
679,296,21932939
680,287,21932949
690,253,21932960
691,249,21932986
692,255,21932993
692,264,21933005
692,270,21933017
695,279,21933027
700,290,21933038
705,299,21933064
709,305,21933071
716,321,21933082
722,333,21933095
722,341,21933105
720,346,21933115
725,365,21933142
727,366,21933148
726,375,21933160
725,374,21933173
723,377,21933181
710,383,21933193
670,423,21933219
630,479,21933227
629,484,21933237
633,496,21933250
636,497,21933260
634,503,21933271
640,511,21933281
640,512,21933297
643,516,21933303
698,358,21933715
736,368,21933726
726,367,21933737
715,368,21933763
710,372,21933770
711,371,21933781
710,370,21933794
710,368,21933804
710,367,21933814
709,365,21933840
708,362,21933848
687,341,21933860
683,336,21933871
682,335,21933881
680,333,21933893
672,329,21933918
665,324,21933926
664,323,21933937
659,320,21933950
652,315,21933959
651,313,21933971
651,306,21933997
649,303,21934004
647,305,21934015
646,305,21934028
647,304,21934037
646,303,21934048
645,302,21934074
643,301,21934081
642,300,21934093
641,300,21934105
637,299,21934114
634,296,21934126
632,293,21934137
632,293,21934151
632,292,21934159
632,292,21934170
631,291,21934182
631,289,21934192
632,289,21934204
633,288,21934214
634,288,21934228
634,288,21934237
633,287,21934248
633,287,21934275
632,284,21934281
631,283,21934292
631,283,21934306
629,280,21934314
627,279,21934326
626,279,21934352
627,286,21934359
626,285,21934370
633,286,21934383
677,282,21934393
683,282,21934404
687,282,21934429
705,268,21934437
707,268,21934448
711,269,21934459
711,273,21934470
711,275,21934481
711,277,21934506
710,277,21934514
711,277,21934526
710,278,21934552
705,280,21934559
702,281,21934570
687,284,21934583
685,285,21934592
685,287,21934603
685,288,21934629
684,290,21934637
685,290,21934647
686,291,21934659
686,292,21934670
687,290,21934681
688,289,21934707
689,289,21934714
692,289,21934725
693,289,21934737
703,292,21934747
726,298,21934759
739,296,21934785
742,295,21934792
743,296,21934803
747,296,21934815
748,294,21934826
749,292,21934837
749,290,21934862
748,289,21934870
748,292,21934881
748,295,21934893
748,296,21934903
749,297,21934914
748,298,21934925
748,298,21934939
749,297,21934947
749,298,21934959
748,298,21934970
749,298,21934985
748,297,21934992
749,295,21935003
750,295,21935016
750,295,21935025
751,295,21935037
751,296,21935062
752,296,21935070
751,296,21935081
749,297,21935094
747,298,21935103
744,297,21935114
735,296,21935141
701,295,21935147
700,295,21935159
699,298,21935171
695,298,21935181
695,301,21935192
696,301,21935217
696,301,21935225
695,300,21935236
695,300,21935248
695,300,21935259
695,300,21935270
695,300,21935295
698,306,21935296
699,305,21935303
697,304,21935314
698,306,21935327
706,305,21935336
766,304,21935347
767,304,21935359
770,304,21935370
775,303,21935380
776,302,21935406
777,304,21935414
776,305,21935425
775,306,21935437
776,305,21935447
776,306,21935458
777,305,21935470
777,303,21935483
777,303,21935492
777,304,21935503
776,305,21935514
775,306,21935525
772,308,21935536
765,306,21935547
765,306,21935560
762,305,21935569
760,306,21935580
758,305,21935592
756,305,21935603
755,304,21935614
752,303,21935625
752,302,21935639
752,302,21935646
752,282,21935658
752,275,21935669
752,283,21935685
752,287,21935692
752,288,21935703
752,289,21935716
754,295,21935725
756,296,21935736
756,297,21935762
777,301,21935769
797,305,21935780
802,306,21935793
806,306,21935803
809,306,21935813
815,307,21935839
820,304,21935847
821,303,21935858
821,304,21935870
821,305,21935880
821,305,21935892
821,305,21935917
818,306,21935925
817,307,21935936
803,307,21935948
802,307,21935958
800,305,21935969
799,305,21935980
798,305,21935994
798,305,21936002
796,304,21936013
