X Gaze Data, Y Gaze Data, Time 
713,899,6970492
778,775,6970504
842,665,6970515
852,648,6970531
861,632,6970537
868,619,6970548
882,597,6970562
908,558,6970571
910,558,6970582
912,562,6970593
908,562,6970604
910,563,6970615
910,564,6970640
909,560,6970648
909,561,6970659
907,562,6970671
907,562,6970681
908,562,6970692
907,562,6970718
906,563,6970725
904,563,6970737
908,563,6970750
909,563,6970759
906,564,6970770
905,564,6970782
899,564,6970792
873,568,6970804
863,569,6970815
843,567,6970829
833,566,6970837
830,565,6970848
828,566,6970861
820,566,6970870
815,567,6970881
816,567,6970892
818,566,6970904
819,565,6970915
819,566,6970925
818,566,6970939
816,567,6970948
815,567,6970959
816,565,6970971
819,565,6970981
820,564,6970992
821,562,6971004
822,560,6971017
823,559,6971025
823,557,6971037
821,549,6971048
820,545,6971063
819,547,6971070
819,549,6971081
823,551,6971094
825,551,6971103
826,553,6971114
827,553,6971141
830,557,6971148
830,557,6971159
830,560,6971172
832,559,6971181
833,558,6971192
833,557,6971219
831,561,6971225
834,555,6971251
880,559,6971258
1039,588,6971270
1046,589,6971282
1052,589,6971292
1056,590,6971303
1064,592,6971330
1077,598,6971337
1081,601,6971348
1080,600,6971361
1082,602,6971370
1081,605,6971381
1081,606,6971393
1079,607,6971403
1077,605,6971414
1077,605,6971439
1077,605,6971448
1077,604,6971458
1078,604,6971486
1081,602,6971491
1081,601,6971503
1079,598,6971517
1078,598,6971525
1076,598,6971536
1075,598,6971563
1074,598,6971570
1073,598,6971581
1080,596,6971594
1083,594,6971603
1083,593,6971614
1084,593,6971626
1087,595,6971636
1088,595,6971647
1089,595,6971658
1089,595,6971672
1088,594,6971681
1089,595,6971691
1089,595,6971704
1089,596,6971714
1088,596,6971725
1085,594,6971750
1078,597,6971758
1077,597,6971770
1073,595,6971781
1075,587,6971797
1075,584,6971803
1075,584,6971814
1075,582,6971828
1075,581,6971836
1075,580,6971847
1076,579,6971859
1078,582,6971869
1077,580,6971881
1077,580,6971906
1077,580,6971914
1076,579,6971925
1078,576,6971938
1079,576,6971947
1077,576,6971958
1073,578,6971985
1071,580,6971991
1070,582,6972003
1071,582,6972016
1073,586,6972025
1074,588,6972036
1074,587,6972048
1074,587,6972058
1074,588,6972069
1074,587,6972081
1071,585,6972094
1071,584,6972103
1072,584,6972114
1074,583,6972125
1075,584,6972136
1078,582,6972147
1076,581,6972172
1042,549,6972180
987,478,6972191
829,289,6972203
810,267,6972218
796,252,6972224
784,238,6972236
736,180,6972249
694,130,6972258
691,131,6972269
689,137,6972296
684,138,6972302
683,138,6972314
684,137,6972327
687,137,6972336
685,137,6972347
685,136,6972358
686,133,6972369
687,131,6972380
687,131,6972405
688,133,6972414
687,133,6972424
687,133,6972451
685,134,6972458
675,134,6972469
674,134,6972483
677,134,6972491
672,133,6972503
669,131,6972529
664,130,6972536
661,130,6972547
662,130,6972560
662,130,6972569
662,130,6972580
660,130,6972592
659,128,6972602
659,128,6972614
662,128,6972638
664,126,6972647
663,127,6972658
663,127,6972670
662,126,6972680
663,125,6972691
660,125,6972702
660,124,6972716
660,148,6972724
661,145,6972736
662,172,6972747
673,359,6972757
718,918,6972769
721,971,6972794
720,1047,6972802
721,1107,6972813
726,1145,6972825
731,1163,6972835
730,1170,6972847
729,1172,6972872
736,1177,6972880
740,1180,6972891
744,1180,6972903
743,1176,6972913
742,1173,6972924
742,1163,6972951
739,1135,6972957
738,1129,6972969
738,1126,6972981
737,1115,6972990
732,1108,6973002
732,1104,6973013
733,1106,6973027
734,1105,6973035
736,1106,6973047
740,1104,6973059
738,1102,6973069
738,1101,6973080
738,1102,6973105
738,1107,6973113
739,1108,6973124
739,1108,6973136
741,1107,6973147
740,1107,6973157
742,1104,6973184
745,1100,6973190
745,1100,6973202
745,1094,6973216
745,1094,6973224
745,1096,6973235
747,1097,6973247
748,1098,6973257
749,1098,6973268
748,1098,6973294
747,1098,6973302
745,1102,6973313
744,1105,6973325
744,1104,6973335
743,1102,6973346
748,1096,6973357
747,1096,6973368
744,1099,6973380
743,1099,6973404
748,1101,6973413
749,1102,6973424
749,1101,6973436
751,1104,6973446
753,1106,6973457
754,1104,6973484
749,1104,6973490
745,1107,6973516
749,1105,6973524
752,1102,6973535
750,1100,6973548
750,1100,6973557
749,1100,6973568
748,1101,6973595
743,1097,6973601
743,1098,6973613
742,1096,6973627
739,1086,6973635
713,1003,6973646
712,994,6973657
712,993,6973668
712,989,6973679
711,986,6973690
710,981,6973704
709,973,6973713
710,966,6973723
710,962,6973735
711,960,6973746
711,960,6973757
712,957,6973768
707,967,6973781
707,968,6973790
705,970,6973801
702,967,6973828
621,953,6973835
614,952,6973846
613,952,6973859
600,950,6973868
594,947,6973879
592,946,6973890
587,944,6973906
585,944,6973913
585,942,6973938
588,941,6973946
588,941,6973956
587,943,6973970
588,943,6973980
584,945,6973990
584,945,6974002
584,943,6974017
583,945,6974023
582,945,6974035
578,945,6974049
568,945,6974056
565,944,6974068
564,944,6974080
565,943,6974090
559,941,6974101
556,939,6974112
557,939,6974126
555,939,6974135
557,940,6974146
555,936,6974158
554,932,6974168
551,932,6974179
548,931,6974203
555,929,6974212
554,930,6974223
555,930,6974235
554,930,6974246
553,931,6974256
554,932,6974268
556,934,6974282
557,935,6974290
557,934,6974301
557,934,6974313
550,931,6974323
549,932,6974334
549,931,6974361
551,935,6974368
551,935,6974379
551,934,6974391
549,930,6974401
548,930,6974412
546,932,6974423
545,934,6974438
545,933,6974445
542,936,6974456
539,938,6974470
533,942,6974479
533,943,6974489
533,944,6974516
543,935,6974523
547,931,6974534
555,909,6974547
552,918,6974556
633,489,6974567
641,433,6974593
643,413,6974601
644,405,6974612
646,397,6974624
648,382,6974634
649,362,6974645
655,347,6974671
657,349,6974679
660,353,6974689
661,354,6974701
661,355,6974712
662,360,6974723
662,363,6974749
662,366,6974756
661,367,6974767
657,368,6974780
657,366,6974789
657,366,6974801
660,367,6974826
660,366,6974834
659,366,6974845
659,368,6974858
658,382,6974867
646,472,6974879
645,474,6974904
645,481,6974912
646,492,6974922
646,495,6974935
645,513,6974945
646,515,6974956
644,514,6974967
644,511,6974981
644,511,6974989
644,512,6975001
644,512,6975027
641,513,6975034
640,513,6975045
638,511,6975058
637,514,6975068
637,514,6975079
651,501,6975089
668,482,6975101
671,480,6975112
676,470,6975122
679,467,6975136
675,469,6975145
675,470,6975157
678,468,6975167
680,468,6975183
681,470,6975189
682,475,6975200
682,480,6975213
682,481,6975222
682,482,6975234
682,476,6975260
681,474,6975267
681,474,6975278
678,473,6975291
667,465,6975301
655,459,6975312
654,458,6975337
648,455,6975345
648,455,6975355
647,454,6975368
647,454,6975378
646,454,6975389
647,454,6975400
647,453,6975415
645,451,6975422
642,448,6975434
641,447,6975445
644,447,6975461
644,446,6975467
642,443,6975478
642,439,6975491
641,438,6975500
642,438,6975511
642,437,6975537
643,437,6975545
644,433,6975555
644,432,6975568
645,428,6975578
645,428,6975589
647,420,6975600
646,422,6975614
645,421,6975622
646,437,6975634
645,496,6975660
639,563,6975666
636,581,6975678
634,604,6975691
634,613,6975700
631,643,6975711
632,645,6975737
630,649,6975744
629,648,6975755
629,648,6975767
630,647,6975778
629,642,6975789
629,641,6975800
628,639,6975814
628,639,6975822
628,638,6975833
628,633,6975859
627,629,6975867
627,629,6975878
627,627,6975890
628,626,6975900
628,625,6975911
633,618,6975937
634,613,6975944
635,612,6975955
636,607,6975967
637,607,6975978
635,606,6975988
630,589,6976000
626,565,6976014
629,480,6976022
630,422,6976033
630,404,6976045
629,392,6976055
627,377,6976066
623,333,6976092
620,298,6976100
621,297,6976111
622,299,6976122
622,299,6976133
619,297,6976144
618,295,6976169
618,290,6976170
619,291,6976178
618,291,6976188
616,290,6976201
616,290,6976211
615,288,6976222
614,286,6976233
613,286,6976247
611,288,6976255
609,289,6976267
606,287,6976293
605,280,6976300
606,279,6976311
610,273,6976324
608,275,6976332
615,274,6976344
617,274,6976370
619,269,6976377
604,267,6976387
786,-40,6976713
742,-42,6976722
712,-45,6976733
680,-45,6976743
518,-52,6976758
727,-209,6977188
727,-209,6977199
831,-200,6977225
829,-169,6977233
830,-163,6977243
837,-148,6977256
837,-129,6977266
835,-115,6977277
834,-104,6977288
833,-93,6977303
830,-69,6977310
825,-41,6977321
827,-6,6977335
829,13,6977343
829,26,6977355
831,38,6977366
831,46,6977381
835,69,6977388
841,95,6977399
842,113,6977412
844,120,6977421
846,129,6977433
848,134,6977444
852,137,6977455
862,151,6977466
886,169,6977490
887,175,6977499
901,186,6977510
906,191,6977522
909,197,6977532
911,201,6977543
915,205,6977555
917,208,6977569
925,212,6977577
931,221,6977588
934,221,6977599
934,222,6977609
943,234,6977621
943,238,6977646
945,243,6977655
946,244,6977666
947,249,6977679
947,253,6977688
949,259,6977699
949,263,6977724
948,264,6977732
948,264,6977743
949,269,6977755
951,275,6977765
951,276,6977776
951,279,6977802
951,285,6977810
951,289,6977821
951,293,6977833
952,297,6977843
953,295,6977854
953,294,6977866
961,298,6977880
995,298,6977887
1005,299,6977899
1013,299,6977912
1018,301,6977921
1022,301,6977932
1027,301,6977957
1029,301,6977966
1026,300,6977976
1027,300,6977988
1026,299,6977999
1026,300,6978010
1025,301,6978035
1024,301,6978043
1024,300,6978054
1024,300,6978066
1023,297,6978081
1023,296,6978087
1023,296,6978099
1023,296,6978112
1022,296,6978121
1023,295,6978132
1029,297,6978144
1074,298,6978154
1081,299,6978165
1084,299,6978191
1089,300,6978199
1093,301,6978209
1097,302,6978223
1097,303,6978232
1096,303,6978243
1096,302,6978269
1094,303,6978276
1093,302,6978287
1093,302,6978300
1093,302,6978310
1093,302,6978321
1093,302,6978346
1094,302,6978354
1095,303,6978365
1096,303,6978376
1097,304,6978387
1098,305,6978398
1098,305,6978424
1097,306,6978432
1097,306,6978442
1096,306,6978455
1096,306,6978465
1096,306,6978476
1094,307,6978502
1092,308,6978509
1091,309,6978521
1089,310,6978533
1088,310,6978543
1085,310,6978553
1082,309,6978580
1080,309,6978587
1078,310,6978598
1078,309,6978611
1078,308,6978620
1077,306,6978632
1077,302,6978643
1077,301,6978657
1076,302,6978665
1077,305,6978676
1076,304,6978689
1076,304,6978698
1076,304,6978709
1075,305,6978721
1075,306,6978736
1074,307,6978742
1074,308,6978754
1074,307,6978767
1076,306,6978776
1081,306,6978787
1095,306,6978813
1112,306,6978820
1120,307,6978831
1126,307,6978844
1130,306,6978854
1153,304,6978865
1153,302,6978890
1152,305,6978898
1152,304,6978909
1152,306,6978922
1153,309,6978931
1153,310,6978942
1152,309,6978954
1151,308,6978965
1152,307,6978975
1155,302,6979001
1155,303,6979009
1155,304,6979020
1155,303,6979031
1155,303,6979046
1155,303,6979053
1155,303,6979065
1155,303,6979078
1157,303,6979087
1157,304,6979098
1156,304,6979109
1154,305,6979124
1153,305,6979131
1153,305,6979142
1152,306,6979156
1152,308,6979165
1152,310,6979175
1152,310,6979187
1152,310,6979198
1152,310,6979209
1153,311,6979220
1157,310,6979234
1164,309,6979242
1212,308,6979253
1218,308,6979265
1224,308,6979275
1227,308,6979286
1231,308,6979313
1244,311,6979320
1243,312,6979331
1244,314,6979344
1244,309,6979353
1244,308,6979364
1243,308,6979391
1241,309,6979397
1242,308,6979409
1242,307,6979422
1243,307,6979431
1243,307,6979442
1243,309,6979468
1244,307,6979475
1244,307,6979486
1244,308,6979500
1244,310,6979508
1244,310,6979520
1245,309,6979531
1245,309,6979546
1245,308,6979553
1246,308,6979564
1246,308,6979577
1247,308,6979586
1252,309,6979598
1278,306,6979623
1288,305,6979631
1289,303,6979642
1291,302,6979655
1286,303,6979664
1296,303,6979675
1298,305,6979686
1297,310,6979702
1296,311,6979708
1296,312,6979720
1296,312,6979733
1295,310,6979742
1295,309,6979753
1295,310,6979765
1294,309,6979775
1293,307,6979787
1289,308,6979811
1263,311,6979812
1251,310,6979819
1248,310,6979831
1240,309,6979843
1238,310,6979853
1235,310,6979864
1231,309,6979889
1230,307,6979898
1230,307,6979909
1230,308,6979921
1228,306,6979931
1227,306,6979941
1227,307,6979953
1227,307,6979964
1228,307,6979975
1228,307,6979986
1228,307,6979999
1228,307,6980008
1228,307,6980019
1228,307,6980045
1225,307,6980052
1225,308,6980063
1226,309,6980077
1226,309,6980086
1226,311,6980097
1227,311,6980108
1227,310,6980124
1227,311,6980130
1227,311,6980141
1227,311,6980155
1227,312,6980164
1227,313,6980174
1227,313,6980186
1229,315,6980197
1229,316,6980208
1237,316,6980219
1245,316,6980233
1249,314,6980241
1250,314,6980252
1260,315,6980264
1261,315,6980275
1263,315,6980286
1263,316,6980312
1266,317,6980319
1266,316,6980330
1266,317,6980343
1265,315,6980352
1264,315,6980364
1264,315,6980390
1264,314,6980397
1263,313,6980408
1264,313,6980420
1264,313,6980430
1265,313,6980441
1265,313,6980466
1222,314,6980474
936,323,6980486
665,334,6980498
661,334,6980508
656,335,6980519
649,335,6980544
639,336,6980552
628,338,6980563
625,339,6980575
627,338,6980585
628,339,6980597
629,340,6980622
631,341,6980630
631,342,6980641
632,342,6980654
632,342,6980664
632,343,6980674
633,343,6980685
633,341,6980701
637,337,6980708
636,337,6980719
636,338,6980732
638,336,6980741
679,341,6980752
680,342,6980779
690,343,6980785
692,342,6980797
694,342,6980809
696,342,6980819
698,342,6980830
699,343,6980856
700,341,6980863
699,341,6980874
699,341,6980887
699,340,6980897
698,340,6980908
698,340,6980918
698,339,6980934
697,339,6980941
697,340,6980952
698,340,6980965
698,341,6980974
717,339,6980985
745,338,6980996
752,337,6981012
757,337,6981018
760,337,6981030
766,336,6981043
773,336,6981052
773,337,6981063
772,337,6981074
771,337,6981090
772,337,6981096
772,337,6981108
773,337,6981121
773,336,6981130
773,336,6981141
774,336,6981153
774,335,6981163
774,336,6981174
775,336,6981200
775,335,6981207
774,335,6981218
774,335,6981231
774,335,6981241
774,335,6981252
774,336,6981278
774,338,6981285
774,338,6981296
776,337,6981310
776,337,6981318
775,338,6981329
774,338,6981341
771,337,6981352
773,337,6981363
784,336,6981374
824,337,6981387
844,337,6981396
851,337,6981407
858,337,6981419
872,337,6981430
878,337,6981440
931,338,6981466
926,338,6981474
926,337,6981485
923,336,6981497
925,336,6981507
927,335,6981518
929,336,6981544
929,337,6981551
929,337,6981563
927,337,6981574
928,337,6981585
920,338,6981596
914,340,6981621
907,339,6981629
905,340,6981641
904,340,6981653
903,340,6981663
902,339,6981674
902,339,6981700
903,336,6981707
904,335,6981718
905,335,6981730
906,335,6981740
906,336,6981751
905,336,6981777
906,337,6981784
906,337,6981796
908,337,6981822
908,338,6981829
909,338,6981840
918,340,6981854
930,341,6981863
952,340,6981873
967,338,6981900
983,336,6981907
989,336,6981918
1031,333,6981930
1032,333,6981940
1032,333,6981951
1031,332,6981963
1032,333,6981976
1032,333,6981984
1032,333,6981996
1032,333,6982007
1032,335,6982022
1032,335,6982029
1031,336,6982040
1032,335,6982053
1033,335,6982063
1033,335,6982073
1033,335,6982085
1033,336,6982096
1033,337,6982107
1030,336,6982133
1005,332,6982140
999,334,6982151
997,334,6982164
996,335,6982173
996,335,6982184
993,336,6982196
991,335,6982211
990,336,6982218
990,337,6982229
989,337,6982242
988,339,6982251
988,339,6982262
988,337,6982273
987,337,6982284
987,338,6982296
987,338,6982320
992,336,6982329
995,336,6982340
994,336,6982351
998,335,6982366
1003,332,6982373
1010,326,6982384
1011,328,6982397
1014,330,6982406
1017,329,6982417
1025,328,6982443
1050,328,6982451
1070,330,6982462
1073,330,6982474
1079,329,6982484
1098,328,6982496
1099,328,6982507
1099,327,6982520
1100,327,6982528
1100,327,6982540
1100,327,6982551
1100,331,6982566
1100,332,6982573
1100,331,6982584
1101,330,6982598
1099,330,6982606
1098,330,6982617
1099,331,6982644
1102,331,6982651
1107,331,6982662
1123,331,6982675
1132,331,6982684
1136,334,6982695
1138,336,6982706
1139,336,6982717
1141,337,6982728
1142,336,6982739
1142,337,6982753
1142,336,6982762
1142,336,6982773
1141,337,6982784
1140,338,6982799
1139,339,6982806
1139,340,6982817
1139,339,6982831
1139,338,6982839
1139,339,6982851
1139,338,6982876
1139,337,6982884
1140,336,6982895
1140,335,6982907
1136,335,6982917
1137,335,6982928
1135,336,6982954
740,435,6982962
676,451,6982973
662,454,6982984
650,457,6982995
634,460,6983006
627,460,6983017
620,461,6983031
618,462,6983040
621,461,6983050
623,460,6983062
623,459,6983073
624,455,6983084
624,453,6983108
623,450,6983117
624,450,6983128
624,450,6983139
625,451,6983155
627,453,6983162
628,454,6983173
635,455,6983185
646,455,6983195
657,454,6983206
666,454,6983217
672,454,6983232
676,453,6983239
682,453,6983250
710,448,6983262
711,448,6983273
711,448,6983283
711,450,6983309
710,451,6983317
710,452,6983328
710,451,6983340
709,451,6983350
709,451,6983361
709,450,6983387
709,451,6983395
708,449,6983406
708,449,6983418
707,449,6983428
707,448,6983439
707,445,6983465
707,445,6983473
705,442,6983484
692,436,6983496
690,434,6983506
684,431,6983517
674,421,6983543
668,417,6983550
668,418,6983562
665,420,6983573
664,424,6983584
665,426,6983595
664,427,6983606
662,433,6983619
662,432,6983628
662,431,6983639
662,431,6983651
662,431,6983661
660,429,6983673
658,427,6983683
652,423,6983697
650,422,6983706
650,423,6983716
650,423,6983744
648,421,6983750
647,420,6983761
646,420,6983774
643,423,6983783
643,424,6983794
643,423,6983820
641,422,6983828
640,422,6983839
641,420,6983852
641,420,6983861
642,418,6983872
643,416,6983898
664,415,6983905
678,414,6983916
684,413,6983930
689,413,6983939
695,413,6983950
703,416,6983977
705,418,6983983
704,417,6983995
704,417,6984008
705,420,6984017
706,421,6984028
706,421,6984040
706,420,6984050
705,420,6984061
705,420,6984087
703,419,6984094
702,420,6984105
702,419,6984119
702,416,6984128
702,415,6984139
702,415,6984150
708,403,6984165
711,398,6984172
713,395,6984183
717,389,6984196
718,386,6984205
719,383,6984216
722,380,6984228
722,379,6984238
723,378,6984249
722,376,6984261
722,374,6984274
723,375,6984283
724,373,6984294
724,373,6984306
724,374,6984316
723,377,6984327
723,377,6984353
723,377,6984361
722,374,6984372
723,374,6984385
722,375,6984394
721,376,6984405
714,375,6984416
700,377,6984427
686,379,6984438
678,381,6984449
668,384,6984463
663,386,6984471
659,387,6984482
636,392,6984510
637,394,6984516
638,394,6984527
638,394,6984541
638,393,6984549
638,393,6984561
638,392,6984587
640,392,6984594
641,391,6984605
640,390,6984618
639,389,6984627
638,386,6984639
639,387,6984664
641,387,6984665
642,385,6984672
644,381,6984683
644,381,6984696
645,383,6984705
648,383,6984716
653,384,6984743
675,386,6984749
687,384,6984761
688,384,6984774
689,384,6984782
695,384,6984794
697,384,6984805
699,386,6984820
698,387,6984827
698,386,6984838
698,387,6984852
697,387,6984861
696,387,6984871
696,386,6984883
696,386,6984897
697,388,6984905
696,388,6984916
696,386,6984929
697,386,6984938
697,386,6984949
696,387,6984976
696,388,6984983
696,389,6984994
696,389,6985007
696,389,6985016
695,389,6985027
695,389,6985038
695,389,6985053
694,388,6985060
693,387,6985071
692,386,6985084
692,384,6985094
692,383,6985105
693,384,6985130
687,400,6985138
638,543,6985149
634,554,6985161
632,558,6985171
631,561,6985182
629,566,6985194
628,569,6985208
629,570,6985216
627,575,6985227
630,576,6985239
630,576,6985249
629,577,6985260
630,576,6985286
627,571,6985293
626,570,6985304
626,571,6985318
627,571,6985327
627,571,6985338
627,570,6985350
628,569,6985360
628,569,6985371
628,569,6985397
633,574,6985404
641,587,6985416
645,595,6985428
649,604,6985438
652,607,6985449
651,611,6985475
651,610,6985482
652,610,6985493
653,609,6985507
652,609,6985516
652,607,6985526
652,607,6985538
652,608,6985549
652,607,6985560
652,608,6985586
652,613,6985593
652,613,6985604
652,614,6985616
650,615,6985626
650,615,6985638
651,612,6985649
651,611,6985663
651,610,6985671
650,610,6985682
649,610,6985694
646,614,6985704
645,617,6985715
645,618,6985742
643,616,6985749
644,616,6985760
645,617,6985772
645,617,6985782
645,616,6985793
651,601,6985819
689,471,6985826
691,465,6985837
692,459,6985850
693,454,6985860
695,446,6985871
702,420,6985897
702,417,6985904
702,418,6985915
701,416,6985928
701,416,6985937
702,416,6985948
703,417,6985960
704,417,6985975
705,416,6985981
705,416,6985993
705,413,6986006
705,414,6986015
705,414,6986026
705,413,6986037
702,414,6986053
701,415,6986060
701,414,6986071
700,413,6986084
698,414,6986093
688,415,6986104
661,419,6986130
647,416,6986138
645,416,6986149
645,417,6986160
644,418,6986170
639,417,6986182
640,420,6986209
641,420,6986215
641,420,6986226
640,418,6986240
641,418,6986248
641,419,6986259
641,419,6986271
642,420,6986282
642,419,6986293
643,419,6986304
643,419,6986318
643,419,6986326
643,421,6986337
644,421,6986350
645,421,6986359
645,422,6986370
646,423,6986381
649,423,6986397
658,421,6986404
661,420,6986429
681,416,6986437
682,416,6986448
682,416,6986460
682,416,6986470
681,416,6986482
682,415,6986493
681,415,6986506
681,415,6986515
682,415,6986526
681,416,6986537
679,419,6986552
665,439,6986559
663,446,6986570
662,448,6986584
662,450,6986593
662,451,6986604
660,453,6986615
659,454,6986626
659,453,6986637
659,454,6986648
660,454,6986662
660,454,6986670
661,453,6986681
661,452,6986692
662,449,6986708
668,438,6986714
693,392,6986726
707,366,6986739
712,357,6986748
718,348,6986759
725,335,6986770
728,329,6986785
743,302,6986792
744,301,6986803
744,301,6986816
745,304,6986826
745,304,6986836
745,304,6986863
743,303,6986870
743,303,6986881
743,303,6986894
744,305,6986903
744,306,6986914
743,307,6986940
743,305,6986948
743,305,6986959
743,305,6986971
743,305,6986981
743,306,6986992
742,306,6987018
742,304,6987025
743,301,6987036
742,303,6987048
745,303,6987059
765,304,6987070
777,305,6987081
887,312,6987095
977,316,6987103
995,316,6987114
1011,316,6987127
1024,316,6987136
1084,317,6987148
1108,316,6987159
1110,315,6987174
1106,308,6987181
1105,308,6987192
1104,309,6987205
1104,309,6987214
1104,309,6987225
1105,308,6987251
1106,310,6987259
1106,310,6987269
1106,310,6987282
1106,311,6987292
1106,310,6987303
1106,310,6987329
1104,312,6987336
1103,311,6987347
1103,312,6987359
1103,311,6987369
1105,311,6987381
1104,311,6987406
1103,309,6987414
1104,308,6987425
1105,307,6987437
1105,307,6987447
1106,307,6987458
1106,307,6987484
1106,308,6987492
1106,308,6987503
1105,308,6987515
1103,309,6987525
1102,309,6987536
1102,311,6987562
1092,311,6987569
1033,309,6987581
1029,309,6987593
1024,308,6987603
1023,307,6987614
1020,307,6987640
1005,308,6987647
1003,307,6987659
1004,310,6987670
1004,310,6987681
1003,313,6987692
1002,314,6987717
1002,313,6987725
1002,312,6987736
1003,312,6987748
1003,312,6987758
1003,312,6987769
1003,314,6987780
1003,314,6987794
1003,315,6987803
1004,316,6987814
1008,316,6987825
1019,312,6987840
1023,311,6987847
1024,313,6987858
1029,313,6987871
1033,312,6987880
1035,312,6987892
1043,312,6987918
1043,316,6987925
1043,316,6987936
1044,314,6987949
1044,313,6987958
1044,313,6987969
1044,313,6987995
1044,314,6988002
1047,312,6988014
1047,313,6988026
1054,318,6988036
1070,321,6988047
1085,323,6988058
1091,325,6988073
1098,329,6988080
1102,330,6988092
1113,335,6988104
1115,335,6988113
1116,334,6988125
1119,334,6988150
1118,334,6988158
1118,334,6988169
1118,333,6988181
1119,333,6988192
1117,333,6988202
1116,334,6988213
1116,334,6988227
1115,334,6988235
1115,334,6988247
1116,334,6988258
1116,334,6988273
1115,334,6988280
1114,335,6988291
1113,335,6988304
1113,335,6988313
1113,335,6988325
1113,334,6988336
1112,332,6988347
1112,333,6988358
1112,333,6988383
1113,334,6988391
1115,334,6988402
1127,332,6988429
1165,325,6988435
1176,322,6988447
1182,321,6988459
1190,319,6988469
1195,318,6988480
1237,311,6988491
1239,310,6988505
1238,309,6988513
1238,309,6988525
1239,309,6988536
1238,309,6988547
