X Gaze Data, Y Gaze Data, Time 
968,655,6537233
1046,716,6537239
1418,1178,6537983
1418,1178,6538008
1417,1157,6538016
1411,1057,6538026
1407,1005,6538040
1345,994,6538087
849,910,6538093
794,897,6538105
643,903,6538119
653,922,6538126
667,907,6538138
1010,902,6538149
1069,883,6538164
1102,874,6538171
1041,833,6538183
888,911,6538195
986,855,6538205
1026,874,6538216
1004,878,6538241
724,943,6538250
713,933,6538260
709,934,6538273
705,935,6538283
725,950,6538294
723,949,6538305
716,947,6538316
706,934,6538327
714,927,6538339
729,915,6538352
725,918,6538361
722,916,6538372
708,904,6538399
680,881,6538406
678,879,6538417
675,879,6538431
670,878,6538439
666,881,6538450
665,882,6538463
666,884,6538472
662,886,6538483
661,887,6538495
661,887,6538505
661,887,6538517
660,885,6538543
660,883,6538550
659,883,6538561
656,883,6538574
654,881,6538583
653,881,6538594
649,882,6538620
597,855,6538627
589,850,6538639
579,846,6538651
574,843,6538661
561,836,6538672
557,835,6538698
560,838,6538705
560,838,6538717
561,840,6538730
562,844,6538739
563,847,6538750
563,848,6538761
562,856,6538776
559,862,6538783
554,867,6538794
549,870,6538808
549,868,6538817
548,869,6538827
547,866,6538839
545,867,6538850
545,866,6538860
544,866,6538872
544,864,6538886
544,864,6538894
545,862,6538905
542,859,6538918
541,858,6538927
541,859,6538939
540,859,6538965
539,859,6538972
538,857,6538983
539,857,6538996
540,856,6539005
541,858,6539016
541,858,6539028
541,855,6539039
542,849,6539050
542,847,6539075
538,846,6539083
525,856,6539093
521,860,6539106
517,863,6539116
520,852,6539127
520,847,6539138
518,841,6539152
518,837,6539160
518,834,6539172
519,835,6539183
522,830,6539199
527,832,6539205
528,829,6539231
528,829,6539238
530,825,6539249
531,827,6539262
530,826,6539272
530,826,6539283
529,826,6539293
530,825,6539309
531,825,6539316
531,825,6539327
531,827,6539341
532,830,6539349
533,833,6539360
534,831,6539372
533,831,6539383
533,830,6539393
531,827,6539405
531,830,6539419
518,861,6539425
527,468,6539504
541,446,6539516
571,424,6539527
587,395,6539538
593,367,6539550
596,351,6539560
597,347,6539574
598,346,6539583
598,348,6539593
605,351,6539606
610,355,6539616
612,350,6539627
609,346,6539653
606,349,6539660
605,349,6539671
604,349,6539684
604,348,6539693
603,346,6539705
602,346,6539730
603,350,6539738
602,348,6539749
602,337,6539761
543,255,6539771
540,251,6539782
538,248,6539793
536,244,6539808
533,241,6539816
531,235,6539826
528,230,6539838
529,227,6539853
535,229,6539860
533,227,6539871
536,227,6539885
539,227,6539893
540,227,6539905
539,228,6539917
539,228,6539926
520,230,6539938
481,238,6539964
479,237,6539971
478,237,6539982
477,238,6539995
476,239,6540004
478,239,6540016
478,238,6540027
478,239,6540038
479,240,6540049
475,240,6540074
476,242,6540082
477,242,6540093
479,242,6540120
512,263,6540126
535,277,6540138
552,287,6540150
572,297,6540159
585,304,6540171
594,308,6540182
628,329,6540196
630,330,6540205
630,330,6540216
631,333,6540227
630,333,6540238
628,332,6540249
628,334,6540274
628,335,6540282
628,335,6540293
628,335,6540305
627,334,6540315
627,334,6540326
629,339,6540338
650,364,6540352
652,368,6540360
652,370,6540371
652,371,6540383
654,370,6540393
654,369,6540404
657,371,6540430
657,372,6540437
658,364,6540448
658,357,6540461
659,353,6540471
660,351,6540482
661,350,6540507
659,348,6540515
658,349,6540526
656,349,6540540
654,350,6540549
653,349,6540559
651,349,6540586
636,343,6540593
622,336,6540604
617,332,6540618
614,329,6540626
613,328,6540638
612,327,6540649
612,327,6540659
611,326,6540671
610,324,6540696
610,324,6540704
610,324,6540715
611,325,6540727
611,325,6540737
610,326,6540748
610,326,6540774
616,321,6540782
630,317,6540793
635,316,6540805
647,308,6540815
648,307,6540826
649,306,6540852
658,302,6540860
658,301,6540871
657,300,6540883
659,300,6540892
660,300,6540904
660,300,6540929
657,301,6540937
656,300,6540948
655,300,6540961
656,301,6540970
655,304,6540982
655,304,6540993
656,304,6541004
656,304,6541015
659,307,6541040
660,307,6541048
665,311,6541059
666,315,6541086
660,312,6541093
660,312,6541104
657,312,6541117
656,311,6541125
644,311,6541137
645,311,6541149
645,314,6541159
646,314,6541170
647,315,6541181
654,321,6541203
649,314,6541215
648,319,6541228
648,320,6541237
648,320,6541248
648,320,6541259
651,319,6541270
656,322,6541281
656,322,6541306
658,325,6541325
680,349,6541337
689,336,6541348
690,335,6541359
693,332,6541384
697,316,6541392
700,307,6541403
702,313,6541415
699,307,6541461
702,308,6541470
694,297,6541481
693,294,6541507
690,290,6541515
688,285,6541525
695,286,6541538
697,292,6541547
689,307,6541559
688,307,6541584
688,295,6541592
682,288,6541604
667,286,6541616
663,285,6541625
646,284,6541637
630,281,6541663
615,279,6541670
616,280,6541681
619,281,6541694
620,284,6541703
622,287,6541715
624,288,6541740
627,290,6541748
630,292,6541759
631,294,6541772
631,297,6541781
632,298,6541792
633,299,6541819
634,307,6541825
633,307,6541837
632,310,6541850
631,310,6541859
631,311,6541870
634,311,6541882
645,309,6541892
662,306,6541904
676,310,6541929
679,309,6541936
680,309,6541947
680,310,6541960
682,309,6541970
684,307,6541981
684,308,6542007
686,311,6542014
686,311,6542025
686,310,6542038
686,309,6542047
681,307,6542058
677,309,6542085
660,317,6542092
656,318,6542103
648,324,6542116
644,326,6542125
633,332,6542136
632,333,6542163
629,336,6542170
628,339,6542181
628,340,6542194
629,341,6542203
630,341,6542214
630,341,6542225
631,339,6542241
631,340,6542248
634,339,6542258
637,339,6542271
638,341,6542281
638,342,6542292
638,343,6542318
661,345,6542325
667,346,6542336
674,349,6542349
677,350,6542358
678,351,6542370
687,353,6542381
690,353,6542392
694,353,6542403
694,353,6542428
693,353,6542436
695,355,6542447
694,354,6542459
695,354,6542470
695,353,6542480
694,352,6542492
694,351,6542506
694,351,6542514
694,351,6542525
695,352,6542537
696,352,6542547
697,350,6542558
698,349,6542584
695,353,6542591
695,352,6542603
694,351,6542615
694,351,6542625
693,350,6542636
688,351,6542660
683,352,6542661
677,353,6542669
676,354,6542681
671,356,6542692
661,360,6542703
660,361,6542714
653,363,6542739
653,364,6542747
653,364,6542758
653,365,6542770
653,366,6542781
653,372,6542791
654,372,6542803
654,372,6542816
655,372,6542825
655,371,6542836
655,374,6542863
655,376,6542869
657,378,6542881
660,379,6542893
659,379,6542903
651,380,6542914
629,374,6542939
624,374,6542947
623,374,6542958
618,373,6542971
616,369,6542981
615,367,6542991
616,368,6543003
617,370,6543014
617,369,6543024
616,367,6543050
606,351,6543058
606,337,6543069
605,322,6543081
605,308,6543091
605,301,6543103
605,291,6543128
607,255,6543136
608,256,6543147
608,253,6543159
608,254,6543169
609,256,6543180
610,258,6543206
610,257,6543213
610,256,6543224
610,255,6543237
610,255,6543247
611,256,6543258
611,257,6543284
612,259,6543291
616,260,6543302
616,260,6543316
633,261,6543325
660,266,6543336
662,266,6543362
666,267,6543369
668,268,6543380
672,269,6543393
674,271,6543402
674,271,6543413
674,271,6543425
675,272,6543436
676,273,6543447
676,273,6543472
676,273,6543480
677,273,6543491
677,273,6543503
676,273,6543513
676,272,6543524
678,271,6543536
677,272,6543549
677,272,6543557
679,274,6543569
678,276,6543580
678,276,6543595
677,276,6543602
677,276,6543627
675,274,6543628
678,273,6543635
683,272,6543647
688,272,6543659
697,273,6543669
702,274,6543680
704,274,6543691
712,274,6543702
727,275,6543713
727,275,6543724
725,274,6543738
725,272,6543746
725,272,6543757
726,272,6543769
726,271,6543784
728,269,6543791
728,269,6543802
728,269,6543815
728,269,6543824
728,270,6543835
730,271,6543862
732,272,6543868
732,272,6543880
733,272,6543892
733,272,6543902
733,272,6543913
737,272,6543939
756,268,6543946
757,268,6543957
759,268,6543971
760,268,6543980
762,267,6543991
764,266,6544017
766,265,6544024
767,264,6544035
766,264,6544047
766,264,6544057
766,264,6544068
766,264,6544094
766,263,6544102
766,263,6544113
766,264,6544126
766,264,6544135
766,267,6544146
772,268,6544157
783,270,6544173
791,271,6544180
797,271,6544190
800,272,6544204
814,273,6544213
816,273,6544224
818,271,6544250
818,273,6544257
818,273,6544268
817,274,6544282
814,274,6544290
813,274,6544302
813,274,6544328
815,275,6544336
816,275,6544346
816,275,6544359
817,275,6544368
817,275,6544379
822,276,6544391
828,276,6544402
832,275,6544413
834,274,6544423
834,274,6544437
836,274,6544446
838,276,6544457
840,276,6544468
840,274,6544479
840,274,6544490
840,273,6544502
840,273,6544515
840,273,6544523
840,274,6544535
840,274,6544562
839,272,6544569
839,273,6544579
838,273,6544592
838,274,6544601
838,275,6544613
838,275,6544625
838,274,6544635
838,274,6544646
838,275,6544671
842,277,6544679
847,277,6544690
889,278,6544703
892,278,6544712
894,278,6544723
895,279,6544750
899,281,6544757
901,280,6544768
902,281,6544781
903,281,6544790
904,284,6544801
905,283,6544828
904,283,6544835
903,282,6544846
903,281,6544859
902,281,6544868
902,281,6544879
902,281,6544890
901,280,6544901
900,280,6544912
900,281,6544923
900,281,6544937
901,281,6544946
929,279,6544957
936,280,6544984
939,280,6544990
942,280,6545001
942,282,6545015
943,282,6545023
943,283,6545034
944,280,6545045
944,280,6545061
943,281,6545068
944,282,6545079
944,282,6545091
944,283,6545101
944,283,6545112
945,283,6545139
944,284,6545145
944,285,6545156
944,285,6545170
944,285,6545179
943,284,6545190
943,284,6545201
943,284,6545217
942,282,6545223
942,281,6545234
942,281,6545247
943,280,6545256
959,277,6545268
995,274,6545293
1002,274,6545301
1006,273,6545312
1008,273,6545325
1012,273,6545334
1012,274,6545346
1014,274,6545372
1014,274,6545379
1015,274,6545390
1016,272,6545402
1015,270,6545412
1014,269,6545423
1012,266,6545449
1010,270,6545456
1011,273,6545467
1012,273,6545480
1012,273,6545489
1010,272,6545501
1011,273,6545527
1016,275,6545534
1045,275,6545545
1049,275,6545558
1059,275,6545567
1066,275,6545578
1069,275,6545590
1075,274,6545601
1081,273,6545612
1081,273,6545638
1083,274,6545645
1084,274,6545656
1083,274,6545668
1083,276,6545679
1082,276,6545689
1083,276,6545715
1084,273,6545723
1083,274,6545734
1082,275,6545746
1082,275,6545756
1082,277,6545767
1082,277,6545792
1082,278,6545793
1082,278,6545801
1084,278,6545812
1084,278,6545824
1084,278,6545834
1084,278,6545845
1086,278,6545871
1087,278,6545878
1087,278,6545889
1086,278,6545901
1086,278,6545912
1085,278,6545922
1078,278,6545948
1080,278,6545954
1234,456,6546026
1194,385,6546034
1188,363,6546045
1169,283,6546058
1182,333,6546067
1188,353,6546078
1191,366,6546089
1193,376,6546100
1187,349,6546112
1169,265,6546122
1168,266,6546136
1168,267,6546145
1167,266,6546155
1167,263,6546182
1166,264,6546189
1166,266,6546200
1167,270,6546213
1167,270,6546222
1166,269,6546233
1166,270,6546260
559,214,6546267
525,212,6546278
516,212,6546290
507,211,6546300
498,210,6546311
491,209,6546337
467,208,6546345
460,207,6546355
460,207,6546369
460,209,6546378
460,209,6546389
458,213,6546400
458,213,6546416
458,214,6546422
459,214,6546433
459,214,6546447
461,215,6546455
462,215,6546467
466,214,6546494
500,214,6546500
518,213,6546511
519,213,6546524
520,213,6546533
523,214,6546545
524,214,6546556
530,215,6546567
531,217,6546578
530,217,6546589
529,218,6546602
529,217,6546611
529,217,6546622
531,218,6546634
530,218,6546644
533,218,6546655
615,226,6546667
1012,261,6546680
1030,263,6546689
1038,264,6546700
1046,265,6546711
1055,267,6546726
1059,268,6546733
1069,271,6546744
1073,273,6546758
1075,275,6546767
1074,276,6546778
1075,277,6546789
1076,277,6546800
1075,277,6546811
1075,278,6546822
1074,278,6546835
1073,278,6546844
1073,279,6546855
1074,280,6546867
1075,280,6546883
1075,280,6546888
1074,279,6546900
1074,278,6546913
1074,278,6546922
1073,277,6546933
1071,277,6546944
1071,277,6546959
1073,277,6546966
1073,277,6546978
1080,278,6546991
1137,283,6547000
1140,283,6547011
1140,283,6547022
1143,283,6547033
1146,282,6547044
1148,282,6547055
1154,282,6547069
1155,284,6547077
1153,282,6547088
1155,282,6547101
1156,282,6547111
1156,282,6547122
1157,282,6547147
1158,282,6547155
1158,283,6547166
1157,283,6547193
1157,282,6547199
1167,283,6547211
1199,285,6547224
1211,286,6547233
1220,287,6547244
1227,298,6547270
1229,299,6547277
1230,298,6547288
1231,293,6547301
1232,289,6547311
1233,288,6547321
1241,282,6547348
1238,283,6547354
1238,282,6547366
1238,280,6547379
1236,281,6547388
1238,280,6547399
1240,280,6547411
1257,282,6547425
1271,287,6547433
1275,288,6547444
1277,288,6547455
1279,288,6547466
1281,287,6547477
1282,287,6547488
1281,287,6547502
1284,285,6547511
1285,285,6547521
1283,286,6547534
1282,287,6547544
1282,287,6547555
1282,287,6547566
1284,288,6547579
1284,288,6547588
1285,288,6547599
1286,287,6547626
1286,287,6547633
1286,286,6547644
1287,286,6547656
1286,286,6547666
1286,287,6547677
1286,287,6547688
1286,287,6547702
1287,286,6547710
1288,286,6547721
1293,287,6547733
1302,288,6547748
1306,287,6547755
1309,286,6547766
1310,285,6547779
1312,285,6547788
1313,285,6547799
1314,286,6547810
1314,286,6547826
1314,286,6547833
1313,286,6547844
1314,287,6547857
1315,287,6547866
1315,288,6547877
1316,289,6547903
1208,290,6547910
1024,293,6547921
906,296,6547934
851,298,6547944
806,300,6547954
760,302,6547980
673,308,6547988
639,309,6547999
639,306,6548010
639,311,6548021
640,311,6548032
640,311,6548044
642,309,6548057
642,310,6548066
643,308,6548077
640,308,6548088
620,316,6548103
618,316,6548110
616,316,6548121
615,316,6548135
608,318,6548144
607,318,6548154
607,318,6548180
608,321,6548187
608,323,6548199
607,323,6548212
606,322,6548221
606,321,6548232
606,320,6548258
606,320,6548266
606,320,6548277
607,320,6548290
614,318,6548299
655,310,6548310
669,308,6548321
677,307,6548332
685,305,6548343
691,305,6548354
697,304,6548368
704,306,6548377
704,308,6548387
705,308,6548413
705,309,6548421
705,310,6548432
705,309,6548444
704,308,6548454
705,307,6548465
705,307,6548476
705,306,6548490
704,305,6548499
704,304,6548510
704,304,6548535
735,307,6548543
739,307,6548554
742,306,6548566
748,302,6548576
748,302,6548587
749,302,6548599
747,305,6548612
748,304,6548621
748,305,6548632
748,305,6548659
748,304,6548665
748,307,6548676
755,307,6548689
790,303,6548699
796,303,6548710
798,302,6548735
806,302,6548743
807,302,6548754
815,301,6548767
814,302,6548776
815,304,6548787
816,304,6548814
816,303,6548821
816,304,6548832
816,303,6548846
816,304,6548854
816,304,6548865
816,304,6548877
815,303,6548887
811,304,6548898
813,304,6548924
876,300,6548932
890,300,6548943
894,300,6548956
903,301,6548965
908,300,6548976
910,299,6548987
913,299,6549002
913,300,6549010
913,300,6549020
914,300,6549033
914,299,6549043
914,299,6549053
913,297,6549065
913,297,6549079
913,297,6549087
911,296,6549098
910,294,6549110
909,293,6549125
911,293,6549131
910,293,6549143
931,296,6549156
960,298,6549165
975,299,6549176
982,299,6549187
991,300,6549202
997,300,6549209
1000,301,6549220
1001,302,6549233
1001,302,6549243
1002,303,6549253
1002,303,6549279
1003,303,6549287
1002,302,6549298
1001,302,6549310
1001,300,6549320
1001,299,6549331
1001,299,6549343
1002,300,6549356
1002,300,6549365
1002,300,6549376
1002,299,6549387
1002,299,6549398
1002,298,6549410
1001,300,6549435
1001,299,6549443
1001,300,6549453
1002,300,6549467
1003,301,6549476
1003,301,6549487
1001,300,6549513
1001,299,6549514
1001,299,6549520
999,297,6549531
999,297,6549545
998,298,6549553
998,298,6549565
996,298,6549576
995,297,6549591
994,297,6549598
993,298,6549609
993,298,6549623
993,298,6549631
993,298,6549642
992,297,6549654
986,296,6549665
979,294,6549676
976,294,6549701
963,292,6549709
962,292,6549720
961,292,6549732
961,291,6549743
962,290,6549753
962,290,6549778
967,292,6549787
994,294,6549798
1059,293,6549810
1070,292,6549820
1091,291,6549831
1098,292,6549857
1109,292,6549865
1110,292,6549876
1109,294,6549889
1111,295,6549898
1111,296,6549909
1110,297,6549935
1109,298,6549942
1109,298,6549953
1109,300,6549967
1108,302,6549975
1108,302,6549986
1108,302,6549998
1108,301,6550009
1108,300,6550019
1108,300,6550045
1107,300,6550053
1106,301,6550064
1106,300,6550076
1106,301,6550086
1105,300,6550097
1105,302,6550122
1092,272,6550330
1129,390,6550342
1123,380,6550355
1118,362,6550364
1112,334,6550375
1111,329,6550386
1110,326,6550397
1110,329,6550409
1110,333,6550433
1104,318,6550442
1103,315,6550452
1103,315,6550464
1103,316,6550475
1103,317,6550486
1103,317,6550497
1100,315,6550511
1099,314,6550519
1099,313,6550531
1099,313,6550542
1098,312,6550557
1098,312,6550564
1098,312,6550575
1097,313,6550588
1096,313,6550597
1039,317,6550609
869,329,6550619
820,333,6550634
785,337,6550642
769,338,6550653
740,340,6550666
713,341,6550675
683,344,6550686
656,347,6550697
655,348,6550713
657,346,6550719
659,347,6550730
658,347,6550743
660,346,6550752
658,347,6550764
657,347,6550775
657,347,6550789
657,348,6550797
654,351,6550807
654,353,6550820
524,447,6550897
402,521,6550908
484,538,6550919
544,474,6550930
534,487,6550944
555,460,6550952
595,409,6550963
618,380,6550975
628,367,6550991
631,363,6550997
648,347,6551008
650,344,6551021
651,344,6551030
652,342,6551041
654,341,6551067
653,343,6551075
653,344,6551085
653,344,6551097
653,344,6551108
653,345,6551119
652,345,6551130
651,344,6551144
650,344,6551152
650,344,6551164
652,345,6551190
651,344,6551197
651,344,6551208
660,343,6551221
967,300,6551230
1010,291,6551241
1026,288,6551267
1053,284,6551275
1062,282,6551285
1066,281,6551298
1069,280,6551308
1070,281,6551319
1071,280,6551345
1070,284,6551352
1069,284,6551363
1068,284,6551375
1068,284,6551385
1067,284,6551397
1067,284,6551408
1068,284,6551421
1069,283,6551430
1070,282,6551441
1070,283,6551452
1071,284,6551463
1071,285,6551474
1071,287,6551485
1070,288,6551499
1071,289,6551508
1070,289,6551519
1070,290,6551530
1069,290,6551541
1070,292,6551552
1071,293,6551563
1072,296,6551577
1072,297,6551585
1073,297,6551597
1072,297,6551608
1072,297,6551618
1073,298,6551629
1040,305,6551656
911,326,6551663
873,332,6551674
839,338,6551688
807,344,6551696
791,346,6551708
751,353,6551719
678,366,6551730
677,368,6551741
675,372,6551766
675,371,6551774
675,371,6551785
673,372,6551798
675,370,6551807
675,370,6551818
675,370,6551845
674,370,6551852
674,370,6551863
674,371,6551877
677,373,6551885
677,373,6551896
676,373,6551907
676,373,6551923
674,371,6551929
674,371,6551941
675,369,6551955
675,370,6551963
671,369,6551974
666,371,6551986
653,374,6551996
648,375,6552007
644,377,6552033
638,380,6552041
639,381,6552051
639,382,6552064
641,383,6552074
641,383,6552085
640,383,6552110
639,383,6552118
638,383,6552129
637,384,6552142
637,384,6552151
637,385,6552163
637,384,6552174
637,383,6552184
638,383,6552196
639,383,6552222
637,385,6552229
636,384,6552240
636,384,6552253
636,384,6552262
637,384,6552274
638,384,6552285
637,385,6552296
637,385,6552307
637,385,6552332
637,386,6552341
640,387,6552351
641,388,6552364
654,387,6552374
673,386,6552384
682,387,6552411
686,388,6552417
690,388,6552429
698,388,6552443
698,388,6552451
697,389,6552462
696,390,6552489
696,391,6552496
695,390,6552507
696,390,6552520
696,390,6552529
695,390,6552540
695,391,6552566
696,391,6552573
697,389,6552584
701,384,6552598
713,370,6552607
749,334,6552617
756,328,6552644
769,317,6552651
771,316,6552662
786,302,6552674
786,302,6552684
788,301,6552696
789,301,6552721
789,302,6552729
788,302,6552740
789,301,6552753
789,299,6552762
789,298,6552773
788,299,6552784
789,299,6552799
788,300,6552807
788,300,6552817
787,299,6552830
788,298,6552840
790,295,6552851
793,293,6552877
797,291,6552884
798,290,6552895
799,289,6552908
800,288,6552917
801,286,6552929
801,287,6552940
802,286,6552954
805,287,6552962
811,286,6552973
821,286,6552985
855,286,6552995
871,286,6553007
892,286,6553031
922,287,6553040
946,286,6553051
945,286,6553062
945,287,6553073
946,288,6553084
946,289,6553110
946,287,6553117
944,287,6553128
942,287,6553140
942,287,6553150
942,287,6553162
941,286,6553173
942,286,6553186
944,286,6553195
944,286,6553206
944,286,6553217
944,287,6553228
944,287,6553240
943,286,6553265
941,285,6553273
942,285,6553284
941,286,6553298
942,285,6553307
953,284,6553317
1053,281,6553343
1059,281,6553350
1061,281,6553362
1063,281,6553375
1065,280,6553383
1068,280,6553395
1067,280,6553406
1066,280,6553422
1066,280,6553428
1065,280,6553440
1064,280,6553453
1064,280,6553462
