X Gaze Data, Y Gaze Data, Time 
656,397,5349009
666,395,5349020
678,394,5349032
681,393,5349042
687,392,5349054
695,389,5349079
705,387,5349087
706,387,5349098
706,386,5349109
705,385,5349120
704,384,5349131
704,384,5349142
704,384,5349156
705,383,5349165
703,384,5349176
703,385,5349187
703,385,5349198
703,386,5349208
704,386,5349235
676,393,5349242
645,396,5349254
644,396,5349265
642,390,5349275
642,390,5349287
640,391,5349312
639,393,5349320
639,393,5349331
639,392,5349343
639,394,5349353
639,394,5349365
639,396,5349390
639,397,5349398
639,395,5349408
639,386,5349421
639,390,5349431
641,342,5349442
642,334,5349467
643,325,5349475
643,320,5349487
643,316,5349498
642,297,5349513
641,296,5349520
643,295,5349531
643,295,5349544
642,292,5349553
642,295,5349564
628,303,5349576
623,305,5349587
620,306,5349598
617,307,5349608
617,307,5349623
615,308,5349631
613,314,5349642
611,313,5349653
609,314,5349670
610,315,5349675
611,314,5349687
611,314,5349700
611,314,5349708
614,310,5349720
614,309,5349732
613,311,5349741
615,304,5349753
616,305,5349778
695,301,5349787
701,300,5349797
705,300,5349809
710,300,5349820
718,303,5349831
720,305,5349842
719,305,5349856
725,310,5349864
726,311,5349875
726,310,5349887
726,310,5349898
727,309,5349908
728,308,5349920
729,306,5349934
729,305,5349941
729,305,5349953
729,304,5349965
729,305,5349975
729,309,5349986
729,311,5349997
730,311,5350011
730,310,5350020
730,310,5350031
737,311,5350043
740,311,5350053
778,311,5350064
811,302,5350075
814,301,5350086
816,300,5350097
817,303,5350108
817,303,5350120
817,302,5350131
821,299,5350141
821,299,5350167
822,296,5350174
822,296,5350186
821,296,5350198
821,296,5350208
822,296,5350219
825,304,5350245
864,300,5350252
874,299,5350264
882,298,5350276
894,297,5350286
915,294,5350297
930,292,5350308
960,288,5350319
976,296,5350330
987,295,5350341
988,293,5350355
988,296,5350364
987,293,5350374
985,301,5350386
985,303,5350397
983,302,5350408
983,303,5350433
983,303,5350441
983,302,5350452
983,303,5350465
983,302,5350474
984,302,5350486
985,297,5350512
995,296,5350519
1026,297,5350530
1042,297,5350543
1058,297,5350552
1064,297,5350564
1078,298,5350574
1095,297,5350589
1097,299,5350597
1102,299,5350607
1103,298,5350620
1105,297,5350630
1105,298,5350640
1105,296,5350652
1105,296,5350666
1105,297,5350674
1106,297,5350686
1105,303,5350712
1172,291,5350719
1174,291,5350730
1179,292,5350743
1181,292,5350752
1182,293,5350764
1192,291,5350774
1196,292,5350789
1196,293,5350797
1194,295,5350807
1194,294,5350820
1193,295,5350830
1194,295,5350841
1194,295,5350852
1194,296,5350866
1194,298,5350874
1194,298,5350885
1195,299,5350897
1196,301,5350907
1203,301,5350919
1204,298,5350945
1218,299,5350952
1224,299,5350963
1267,312,5350976
1269,313,5350985
1272,312,5350997
1276,310,5351007
1274,305,5351022
1275,304,5351030
1275,302,5351040
1275,301,5351053
1275,294,5351063
1275,297,5351073
1275,295,5351100
1275,295,5351107
1275,293,5351119
1268,300,5351131
1241,296,5351140
1239,295,5351152
1218,295,5351179
1138,296,5351185
1107,298,5351196
1080,298,5351210
1056,297,5351219
1058,296,5351230
1034,297,5351241
1034,297,5351252
1034,297,5351263
1034,298,5351274
1034,298,5351288
1033,299,5351296
1032,299,5351307
1031,297,5351319
1031,299,5351330
1031,299,5351340
1033,294,5351352
1033,293,5351365
1032,293,5351373
1033,293,5351385
1032,294,5351412
1018,300,5351418
1005,303,5351444
998,305,5351451
995,305,5351463
994,306,5351475
990,306,5351485
988,301,5351496
987,301,5351507
987,302,5351522
987,302,5351529
988,308,5351540
988,309,5351553
988,311,5351563
987,312,5351573
987,310,5351600
1028,309,5351607
1053,308,5351618
1095,305,5351630
1113,303,5351640
1140,300,5351652
1153,299,5351663
1191,301,5351677
1204,301,5351685
1196,303,5351696
1224,299,5351708
1225,293,5351718
1227,295,5351729
1227,293,5351740
1226,292,5351752
1226,292,5351763
1225,291,5351773
1226,291,5351787
1227,291,5351796
1276,295,5351806
1279,295,5351819
1281,294,5351829
1282,294,5351839
1285,294,5351865
1287,295,5351873
1288,294,5351885
1288,294,5351911
1289,297,5351918
1289,298,5351929
1288,301,5351942
1252,313,5351952
1262,309,5351963
1029,319,5351974
871,327,5351985
673,338,5351996
655,340,5352006
638,342,5352020
631,344,5352029
600,346,5352040
592,346,5352066
579,354,5352072
580,353,5352084
580,353,5352097
582,352,5352106
580,348,5352118
581,348,5352144
580,351,5352151
584,349,5352162
592,347,5352175
630,344,5352184
640,339,5352196
641,339,5352207
642,338,5352218
642,339,5352229
642,339,5352239
643,341,5352252
644,343,5352262
645,343,5352273
645,345,5352284
647,348,5352300
646,345,5352306
650,347,5352318
652,347,5352331
666,349,5352339
673,351,5352351
699,356,5352377
711,356,5352384
715,355,5352396
722,357,5352409
722,357,5352418
722,359,5352429
722,360,5352441
722,360,5352451
722,360,5352462
745,358,5352487
769,355,5352495
786,351,5352506
798,350,5352519
805,350,5352529
814,350,5352539
821,350,5352564
831,349,5352572
829,348,5352584
829,349,5352611
827,350,5352617
826,351,5352629
823,354,5352641
818,358,5352650
810,362,5352662
802,365,5352673
802,365,5352683
784,367,5352695
780,367,5352719
790,361,5352784
789,361,5352797
787,361,5352805
784,360,5352817
764,351,5352844
765,354,5352851
764,358,5352862
764,357,5352875
764,363,5352884
765,362,5352896
804,358,5352906
815,357,5352917
899,358,5352929
901,358,5352953
910,357,5352962
914,357,5352973
918,354,5352984
909,352,5352996
926,348,5353005
925,348,5353032
923,349,5353038
920,349,5353050
923,348,5353063
923,347,5353072
929,342,5353084
932,341,5353110
932,343,5353117
914,362,5353129
917,358,5353141
918,357,5353150
930,349,5353161
931,349,5353172
930,350,5353187
996,338,5353195
988,341,5353205
993,341,5353218
995,340,5353229
995,340,5353238
996,338,5353250
1017,334,5353265
1018,334,5353272
1018,331,5353284
1019,329,5353296
1019,329,5353305
1019,327,5353317
1020,326,5353329
1020,326,5353342
1020,326,5353350
1020,325,5353362
1021,325,5353374
1023,327,5353384
1025,326,5353395
1040,326,5353420
1094,327,5353428
1114,331,5353439
1123,332,5353451
1129,331,5353462
1143,331,5353472
1144,332,5353498
1140,332,5353505
1140,331,5353517
1141,327,5353529
1142,325,5353539
1141,324,5353550
1140,321,5353576
1041,340,5353584
1050,338,5353595
952,352,5353607
851,367,5353617
814,373,5353628
775,379,5353653
753,385,5353661
645,401,5353671
645,399,5353685
641,396,5353695
640,396,5353704
641,399,5353732
640,398,5353738
637,399,5353750
637,398,5353762
636,398,5353772
638,397,5353783
640,398,5353810
665,399,5353817
669,400,5353828
671,400,5353841
675,400,5353850
690,400,5353861
690,400,5353872
692,397,5353884
690,400,5353895
690,400,5353905
690,400,5353918
690,400,5353928
690,399,5353938
692,399,5353965
693,398,5353971
692,399,5353983
692,399,5353995
695,405,5354005
696,406,5354017
695,405,5354028
695,404,5354043
693,403,5354050
694,403,5354061
694,403,5354073
693,402,5354083
693,399,5354095
688,403,5354119
677,414,5354128
675,416,5354139
674,418,5354150
665,428,5354161
665,428,5354172
664,431,5354197
665,435,5354205
663,435,5354217
663,435,5354229
663,435,5354238
663,434,5354250
663,434,5354275
664,432,5354283
664,433,5354295
662,429,5354307
662,429,5354317
662,428,5354328
663,428,5354338
663,428,5354350
664,428,5354361
675,417,5354371
685,410,5354385
688,408,5354394
689,408,5354405
692,407,5354432
695,405,5354438
695,406,5354450
695,406,5354462
697,408,5354471
696,409,5354483
697,411,5354510
714,405,5354516
725,403,5354528
731,399,5354541
735,398,5354550
740,396,5354561
742,396,5354572
742,395,5354583
742,396,5354594
742,396,5354619
742,391,5354628
743,398,5354638
744,400,5354650
744,400,5354666
745,403,5354671
744,404,5354683
743,405,5354697
743,404,5354705
742,403,5354716
741,401,5354728
739,399,5354738
738,398,5354750
737,396,5354775
732,395,5354783
734,395,5354794
720,394,5354807
699,395,5354816
690,396,5354828
685,396,5354839
678,395,5354849
673,391,5354861
669,389,5354886
669,391,5354894
669,392,5354904
670,392,5354916
671,392,5354927
672,389,5354937
673,389,5354964
674,390,5354971
673,389,5354983
672,391,5354994
671,390,5355004
670,390,5355016
670,391,5355027
670,390,5355041
670,388,5355049
670,388,5355061
670,387,5355072
670,386,5355082
670,385,5355094
670,385,5355118
671,385,5355127
671,386,5355138
670,386,5355150
670,386,5355161
670,386,5355171
669,386,5355182
669,387,5355196
670,386,5355204
669,387,5355216
669,387,5355228
669,388,5355237
669,388,5355249
670,390,5355261
670,394,5355275
670,397,5355282
667,401,5355294
660,404,5355306
649,410,5355316
642,414,5355327
630,427,5355352
626,428,5355361
625,426,5355371
619,428,5355384
618,425,5355394
618,424,5355404
619,425,5355431
620,426,5355438
620,425,5355449
619,422,5355462
620,421,5355470
619,418,5355482
619,415,5355509
618,416,5355516
621,423,5355527
629,425,5355540
655,422,5355549
659,421,5355560
662,421,5355571
665,421,5355582
673,418,5355594
687,414,5355618
697,407,5355627
696,407,5355637
696,412,5355649
693,410,5355660
693,411,5355670
691,410,5355682
691,410,5355696
691,409,5355703
689,410,5355715
689,409,5355742
680,420,5355749
674,428,5355760
673,429,5355774
668,437,5355782
665,439,5355793
666,437,5355804
664,443,5355819
661,449,5355827
660,449,5355838
660,451,5355851
660,453,5355860
661,451,5355870
662,449,5355897
661,450,5355904
663,446,5355915
664,444,5355929
639,507,5355936
622,550,5355948
519,814,5355981
472,976,5355992
448,1058,5356007
389,1283,5356015
355,2141,5356240
355,2141,5356248
353,2063,5356259
413,946,5356272
445,838,5356282
472,758,5356293
502,678,5356303
520,627,5356319
540,572,5356327
545,551,5356337
550,527,5356350
590,427,5356360
591,424,5356370
594,422,5356382
601,423,5356393
602,425,5356404
605,429,5356430
603,429,5356437
604,430,5356448
604,431,5356461
604,430,5356470
603,431,5356482
602,431,5356508
602,430,5356515
602,429,5356527
607,423,5356540
620,403,5356549
617,404,5356560
645,391,5356570
747,357,5356585
771,348,5356593
775,346,5356603
782,343,5356617
818,330,5356627
829,325,5356636
842,320,5356663
932,324,5356670
959,325,5356682
986,324,5356695
1031,323,5356703
1068,324,5356715
1113,325,5356727
1136,326,5356736
1175,330,5356748
1141,330,5356760
1239,333,5356774
1240,335,5356782
1238,333,5356793
1240,334,5356805
1241,334,5356815
1240,333,5356826
1239,334,5356851
1208,337,5356859
1198,336,5356870
1174,333,5356882
1155,330,5356893
1138,325,5356902
1131,323,5356930
1076,314,5356936
1076,315,5356948
1079,312,5356960
1079,312,5356970
1080,314,5356981
1080,315,5356993
1080,321,5357007
1079,324,5357015
1079,325,5357026
1079,325,5357038
1082,324,5357048
1082,324,5357059
916,347,5357085
637,415,5357093
631,416,5357103
623,417,5357117
618,417,5357126
609,419,5357136
610,414,5357149
630,404,5357159
594,413,5357170
593,413,5357195
594,412,5357203
594,414,5357215
593,416,5357227
593,416,5357236
593,417,5357248
592,416,5357274
592,416,5357281
592,415,5357292
592,425,5357305
593,439,5357314
597,460,5357326
597,463,5357336
598,464,5357351
598,466,5357359
598,467,5357369
600,471,5357382
603,475,5357392
603,475,5357402
605,476,5357429
607,477,5357435
607,478,5357448
607,478,5357460
608,478,5357469
608,479,5357481
610,482,5357507
615,493,5357514
616,498,5357525
617,503,5357538
617,503,5357547
618,501,5357559
619,501,5357585
618,500,5357592
617,498,5357603
616,498,5357616
616,498,5357626
614,502,5357635
613,502,5357647
607,525,5357663
605,530,5357669
603,558,5357681
608,559,5357694
608,560,5357702
608,561,5357714
607,562,5357741
607,558,5357747
608,559,5357759
608,561,5357773
609,564,5357781
609,563,5357792
609,564,5357804
609,564,5357814
609,565,5357825
611,571,5357836
614,576,5357852
615,582,5357859
616,584,5357869
617,583,5357883
617,585,5357892
617,585,5357902
615,590,5357914
615,589,5357925
615,590,5357936
615,590,5357947
615,592,5357961
614,591,5357968
614,590,5357981
614,586,5357992
614,585,5358002
614,584,5358014
614,584,5358041
610,532,5358047
607,517,5358059
604,500,5358072
604,495,5358081
605,483,5358092
605,479,5358104
604,476,5358114
603,477,5358125
603,473,5358135
603,473,5358150
606,473,5358159
609,475,5358169
609,474,5358182
604,472,5358192
603,471,5358202
603,470,5358228
603,471,5358235
602,472,5358247
599,472,5358259
598,472,5358269
599,472,5358280
599,474,5358306
602,474,5358314
606,476,5358325
606,476,5358338
606,476,5358347
605,476,5358358
604,474,5358370
604,474,5358380
601,471,5358391
601,472,5358417
599,471,5358425
599,471,5358448
615,468,5358458
612,467,5358468
610,470,5358495
611,500,5358502
609,531,5358514
609,535,5358526
609,537,5358535
609,538,5358547
608,547,5358558
608,549,5358572
608,550,5358580
607,547,5358592
607,548,5358604
609,548,5358613
610,550,5358625
610,550,5358635
611,549,5358647
612,548,5358658
612,546,5358668
613,544,5358682
616,514,5358692
617,505,5358701
617,492,5358728
617,477,5358735
617,475,5358747
619,474,5358759
620,472,5358768
620,470,5358780
620,470,5358792
617,470,5358806
