X Gaze Data, Y Gaze Data, Time 
660,992,10097099
662,980,10097108
663,980,10097119
663,981,10097131
661,984,10097141
651,988,10097152
648,989,10097163
642,1001,10097177
641,1004,10097186
641,1000,10097197
632,999,10097208
630,994,10097219
624,980,10097230
619,978,10097256
603,973,10097263
591,972,10097275
576,975,10097287
540,989,10097297
535,990,10097308
505,989,10097334
496,992,10097341
492,994,10097353
499,992,10097365
508,992,10097374
508,991,10097386
504,982,10097412
510,966,10097418
527,963,10097430
536,964,10097443
537,962,10097452
534,962,10097463
527,975,10097475
520,981,10097486
524,990,10097497
526,990,10097508
528,995,10097521
529,991,10097530
573,986,10097541
580,985,10097552
613,985,10097567
639,983,10097574
644,983,10097599
668,971,10097608
677,951,10097619
670,958,10097631
670,957,10097641
669,957,10097652
671,957,10097677
671,976,10097685
670,979,10097697
670,977,10097708
684,975,10097719
687,977,10097730
690,979,10097756
691,976,10097763
689,977,10097774
692,975,10097787
688,977,10097796
685,978,10097808
678,983,10097818
682,978,10097834
688,972,10097841
691,968,10097852
697,964,10097865
697,963,10097874
691,966,10097884
689,968,10097896
688,968,10097907
683,960,10097919
682,963,10097944
674,980,10097952
674,981,10097963
678,976,10097990
675,972,10097996
676,973,10098007
677,971,10098021
684,968,10098029
684,971,10098041
681,972,10098053
679,976,10098063
679,977,10098074
681,977,10098099
707,980,10098106
715,991,10098117
723,1008,10098151
830,1149,10098163
827,1148,10098173
905,1296,10098184
757,1173,10098210
752,1160,10098218
643,1011,10098229
642,1000,10098242
642,994,10098251
642,982,10098262
652,967,10098289
647,969,10098296
646,966,10098307
644,967,10098320
640,953,10098329
644,950,10098340
647,947,10098352
660,941,10098362
670,940,10098374
672,941,10098384
672,939,10098398
673,939,10098407
674,938,10098418
672,945,10098445
660,941,10098451
651,939,10098462
602,901,10098476
596,896,10098485
572,877,10098496
551,857,10098507
548,854,10098522
544,850,10098529
531,828,10098540
531,827,10098553
542,829,10098562
550,828,10098574
553,826,10098585
556,827,10098595
558,827,10098607
557,827,10098633
555,830,10098640
551,838,10098651
545,844,10098664
542,845,10098674
532,846,10098684
527,848,10098710
502,850,10098718
497,854,10098729
497,854,10098742
496,854,10098751
490,855,10098762
491,854,10098774
491,854,10098784
493,853,10098795
495,853,10098807
496,857,10098820
496,861,10098827
226,481,10098961
258,452,10098975
295,451,10098984
283,445,10098995
301,429,10099007
320,415,10099017
314,426,10099028
346,408,10099054
371,392,10099062
404,376,10099073
416,373,10099086
428,363,10099095
460,344,10099107
467,339,10099132
466,331,10099140
470,321,10099151
471,314,10099163
472,308,10099173
472,304,10099184
469,302,10099195
464,304,10099210
464,305,10099218
464,304,10099228
462,302,10099242
460,301,10099251
459,301,10099262
463,292,10099289
469,288,10099295
491,292,10099307
491,292,10099320
518,294,10099328
522,293,10099340
535,293,10099365
564,295,10099373
576,300,10099384
576,301,10099396
574,299,10099406
576,300,10099418
579,299,10099429
580,290,10099443
582,289,10099451
583,289,10099462
583,299,10099475
583,296,10099484
581,287,10099495
581,285,10099521
577,285,10099528
575,286,10099540
577,285,10099553
568,283,10099562
458,219,10099573
435,206,10099599
419,199,10099606
390,180,10099617
385,176,10099631
392,171,10099639
392,170,10099650
386,174,10099662
384,174,10099673
379,167,10099684
370,139,10099709
369,136,10099717
369,135,10099728
365,133,10099740
362,129,10099755
356,123,10099761
357,124,10099773
359,112,10099786
359,105,10099795
358,106,10099806
357,113,10099817
351,112,10099828
339,105,10099840
325,99,10099851
319,96,10099863
319,87,10099872
324,60,10099883
332,49,10099909
332,11,10099917
334,-1,10099928
343,-50,10099940
345,-56,10099955
347,-51,10099961
356,-69,10099972
355,-80,10099986
340,-68,10099994
334,-70,10100006
336,-79,10100032
335,-91,10100040
335,-94,10100051
321,-112,10100064
323,-109,10100073
334,-124,10100084
352,-139,10100095
370,-150,10100105
343,-149,10100116
328,-137,10100127
293,-133,10100141
286,-133,10100150
271,-141,10100161
261,-157,10100187
284,-149,10100194
285,-148,10100206
272,-152,10100218
292,-158,10100228
319,-161,10100239
324,-162,10100265
339,-171,10100273
345,-170,10100283
344,-171,10100296
464,-195,10101139
464,-195,10101165
514,-193,10101166
548,-183,10101172
556,-181,10101184
580,-183,10101197
583,-173,10101206
584,-172,10101216
580,-172,10101229
570,-169,10101238
534,-151,10101250
428,-113,10101261
405,-121,10101275
395,-120,10101284
390,-119,10101295
385,-120,10101307
384,-117,10101317
387,-113,10101329
382,-106,10101354
402,-89,10101361
398,-91,10101386
394,-24,10101395
394,-22,10101405
395,-19,10101432
393,-8,10101447
396,-6,10101450
395,-6,10101463
392,-4,10101472
382,10,10101483
383,11,10101509
426,37,10101517
432,42,10101528
445,52,10101541
448,61,10101549
450,63,10101561
470,80,10101587
484,89,10101595
487,95,10101605
488,97,10101619
488,98,10101628
486,99,10101639
491,103,10101665
491,101,10101671
491,99,10101696
430,328,10101738
430,330,10101749
430,328,10101760
424,361,10101794
553,182,10101820
548,160,10101828
549,154,10101838
555,142,10101851
564,129,10101861
567,124,10101871
572,122,10101882
570,125,10101898
572,123,10101904
565,119,10101916
566,115,10101930
567,114,10101938
568,113,10101950
569,112,10101961
569,112,10101976
569,113,10101983
571,112,10101995
572,110,10102008
574,110,10102016
573,110,10102028
573,110,10102038
574,110,10102050
574,110,10102061
573,107,10102086
570,106,10102094
569,104,10102105
569,106,10102132
566,110,10102138
566,110,10102163
570,108,10102171
601,110,10102183
622,102,10102195
624,101,10102205
630,101,10102217
632,101,10102241
634,102,10102242
636,105,10102250
635,106,10102261
632,106,10102272
633,109,10102283
633,107,10102295
637,108,10102319
639,109,10102328
640,112,10102338
640,111,10102350
640,111,10102365
640,111,10102371
640,111,10102383
633,110,10102397
604,103,10102405
601,102,10102416
599,102,10102429
598,103,10102438
595,103,10102450
594,103,10102476
591,104,10102483
591,104,10102494
592,102,10102507
592,103,10102516
591,103,10102528
591,104,10102538
591,105,10102553
591,105,10102561
590,105,10102571
589,107,10102585
589,108,10102594
590,108,10102604
588,110,10102632
590,112,10102638
590,112,10102650
588,112,10102661
587,112,10102671
588,111,10102683
591,109,10102694
594,109,10102708
594,108,10102716
591,107,10102727
590,106,10102739
589,104,10102750
589,101,10102761
590,98,10102771
594,94,10102785
591,98,10102794
594,97,10102804
598,97,10102832
610,98,10102837
619,97,10102849
623,97,10102863
628,98,10102871
636,99,10102883
637,98,10102909
638,97,10102916
639,95,10102941
642,94,10102950
642,94,10102961
643,94,10102973
642,94,10102983
641,94,10102994
640,95,10103019
638,94,10103027
638,95,10103038
636,95,10103051
636,94,10103061
637,93,10103071
637,92,10103097
638,86,10103104
638,84,10103116
638,83,10103128
637,83,10103137
633,85,10103150
632,87,10103175
632,88,10103182
631,88,10103194
631,89,10103206
577,107,10103216
441,152,10103227
434,155,10103237
428,158,10103253
424,160,10103261
414,155,10103271
410,155,10103284
409,154,10103294
410,155,10103304
403,146,10103330
402,145,10103337
403,147,10103349
404,148,10103362
414,157,10103370
417,159,10103382
414,156,10103409
420,148,10103416
436,104,10103427
435,104,10103440
433,98,10103449
432,97,10103460
431,104,10103472
433,102,10103482
438,91,10103494
438,93,10103518
438,97,10103527
437,96,10103537
433,95,10103549
429,94,10103560
425,93,10103570
423,89,10103596
420,86,10103603
420,85,10103615
421,80,10103628
425,79,10103637
433,77,10103649
448,71,10103674
456,72,10103682
458,73,10103693
459,74,10103706
460,75,10103716
471,79,10103727
468,77,10103738
471,76,10103749
468,76,10103760
470,77,10103770
468,77,10103783
466,72,10103793
465,72,10103804
466,73,10103830
466,75,10103837
465,74,10103849
464,75,10103860
464,74,10103870
486,75,10103882
618,80,10103907
1095,103,10103915
1153,106,10103926
1239,109,10103938
1298,111,10103949
1348,114,10103960
1400,117,10103971
1403,117,10103982
1400,115,10103993
1391,113,10104004
1392,116,10104015
1393,120,10104031
1393,119,10104037
1393,121,10104049
1392,121,10104062
1391,119,10104070
1391,116,10104082
1391,116,10104093
1390,112,10104103
1389,111,10104115
1381,109,10104126
1377,111,10104140
1376,110,10104148
1375,112,10104160
1374,113,10104171
1374,114,10104182
1374,115,10104193
1374,114,10104203
1374,114,10104217
1374,113,10104226
1373,112,10104236
1373,111,10104263
1374,107,10104270
1374,102,10104282
1375,102,10104293
1382,102,10104303
1383,103,10104315
1384,103,10104326
1392,112,10104339
1392,112,10104349
1393,112,10104360
1395,109,10104370
1398,99,10104385
1397,101,10104393
1396,99,10104403
1395,99,10104416
1396,101,10104426
1397,99,10104436
1397,99,10104463
1397,98,10104469
1398,99,10104482
1396,99,10104495
1395,100,10104503
1396,99,10104515
1396,99,10104527
1387,99,10104535
1268,92,10104548
1101,82,10104574
941,103,10104582
880,112,10104593
810,124,10104605
741,137,10104615
590,163,10104626
452,189,10104637
452,191,10104648
456,193,10104659
458,193,10104684
461,193,10104693
461,193,10104703
460,193,10104716
454,190,10104726
415,172,10104736
412,171,10104763
404,167,10104769
397,164,10104781
394,164,10104794
392,165,10104802
392,165,10104815
397,167,10104841
396,168,10104848
391,168,10104858
375,215,10104872
441,213,10104914
451,215,10104925
498,236,10104936
471,223,10104950
473,223,10104959
470,207,10104969
488,214,10104981
484,201,10104992
482,189,10105002
481,181,10105015
482,180,10105028
482,174,10105036
488,171,10105048
495,169,10105074
497,170,10105081
497,172,10105092
496,173,10105105
494,172,10105114
494,173,10105126
492,173,10105136
494,172,10105148
500,169,10105159
505,172,10105184
549,202,10105192
561,210,10105203
571,216,10105215
578,220,10105226
605,239,10105236
604,240,10105263
601,241,10105269
601,241,10105281
602,241,10105293
603,240,10105303
603,240,10105314
602,239,10105340
598,238,10105348
596,238,10105359
594,238,10105371
590,236,10105381
588,236,10105392
587,238,10105418
580,244,10105425
578,244,10105436
578,243,10105449
578,241,10105459
579,241,10105469
579,242,10105496
580,241,10105503
580,239,10105514
581,239,10105527
583,240,10105536
584,242,10105547
585,243,10105574
585,242,10105581
593,242,10105592
611,242,10105605
628,242,10105614
639,242,10105625
643,241,10105651
648,243,10105659
649,244,10105669
649,243,10105682
649,245,10105692
649,244,10105702
649,245,10105729
649,244,10105735
649,244,10105747
649,242,10105760
647,239,10105769
648,239,10105781
648,238,10105807
701,237,10105814
710,236,10105825
713,234,10105837
715,233,10105847
718,232,10105858
721,232,10105883
724,226,10105892
722,225,10105902
722,225,10105929
726,229,10105935
728,230,10105947
730,231,10105959
731,233,10105969
730,233,10105980
731,234,10105992
730,234,10106005
732,233,10106014
731,233,10106025
731,234,10106036
731,235,10106047
730,235,10106058
730,234,10106083
730,235,10106092
730,237,10106102
729,236,10106115
730,236,10106125
730,236,10106135
732,236,10106162
737,239,10106168
771,242,10106180
774,242,10106193
775,241,10106202
781,242,10106214
784,242,10106240
791,241,10106247
790,240,10106258
791,241,10106271
792,241,10106280
792,241,10106292
791,244,10106303
792,247,10106314
792,247,10106325
792,247,10106350
791,246,10106358
790,246,10106368
789,245,10106381
790,246,10106392
792,245,10106401
794,242,10106414
794,241,10106428
794,242,10106435
794,242,10106447
795,244,10106459
797,245,10106468
796,244,10106480
799,244,10106506
829,248,10106514
836,249,10106525
847,251,10106538
854,251,10106547
862,251,10106558
873,252,10106569
873,252,10106580
871,253,10106591
872,253,10106617
871,253,10106625
870,253,10106635
869,252,10106647
868,252,10106658
868,252,10106668
867,251,10106680
867,251,10106694
868,250,10106702
869,253,10106713
869,252,10106725
867,253,10106735
868,252,10106747
867,255,10106758
873,257,10106772
903,257,10106780
914,255,10106791
917,254,10106802
919,253,10106813
926,250,10106825
928,250,10106850
942,243,10106858
942,241,10106868
943,241,10106881
943,241,10106891
944,242,10106901
944,242,10106927
946,244,10106935
946,244,10106947
949,243,10106958
949,243,10106968
949,242,10106980
949,242,10106991
947,240,10107005
950,239,10107013
969,240,10107024
1006,240,10107036
1011,240,10107046
1016,241,10107058
1017,241,10107082
1030,241,10107091
1031,241,10107101
1031,244,10107128
1031,242,10107134
1032,242,10107146
1032,242,10107159
1029,246,10107168
1028,246,10107180
1028,246,10107191
1027,245,10107204
1027,244,10107213
1027,243,10107224
1028,243,10107235
1029,240,10107246
1028,240,10107258
1028,240,10107268
1030,239,10107282
1030,239,10107291
1032,242,10107301
1033,245,10107314
1040,246,10107324
1058,249,10107334
1070,250,10107360
1101,244,10107368
1107,245,10107380
1112,249,10107392
1113,250,10107401
1112,249,10107413
1114,248,10107439
1115,247,10107446
1115,247,10107457
1115,248,10107470
1113,248,10107480
1113,248,10107491
1112,249,10107516
1112,250,10107524
1112,250,10107534
1112,249,10107547
1111,250,10107558
1110,250,10107568
1108,251,10107595
1105,251,10107601
1102,252,10107613
1099,248,10107626
1097,250,10107634
1096,251,10107646
1089,253,10107673
1085,254,10107679
1084,253,10107691
1083,253,10107703
1082,254,10107712
1081,254,10107724
1080,255,10107735
1081,253,10107746
1081,254,10107757
1081,254,10107767
1081,254,10107781
1081,255,10107790
1080,257,10107801
1079,258,10107827
1081,257,10107834
1082,256,10107846
1081,256,10107859
1081,253,10107868
1082,252,10107879
1082,252,10107906
1079,249,10107913
1078,249,10107924
1077,248,10107938
1077,249,10107946
1077,251,10107957
1078,252,10107970
1077,253,10107979
1074,254,10107990
1056,252,10108016
1031,249,10108024
1029,248,10108034
1022,247,10108047
1018,249,10108057
1012,249,10108067
1012,249,10108079
1013,248,10108093
1013,244,10108100
1012,242,10108112
1012,243,10108125
1011,243,10108134
1009,244,10108146
1008,243,10108157
1009,244,10108170
1009,244,10108179
1009,244,10108190
1004,246,10108201
986,250,10108212
979,249,10108224
733,232,10108248
689,230,10108257
675,230,10108267
660,230,10108295
604,231,10108300
603,231,10108312
603,232,10108326
602,234,10108334
602,233,10108346
601,234,10108358
601,235,10108367
598,237,10108379
597,237,10108390
597,237,10108404
597,239,10108412
600,240,10108423
601,240,10108436
600,241,10108445
596,240,10108457
566,233,10108467
558,231,10108482
554,231,10108490
549,230,10108500
542,230,10108513
535,229,10108523
532,226,10108534
532,223,10108559
532,222,10108567
534,221,10108579
535,220,10108591
535,219,10108600
535,218,10108612
536,217,10108638
536,220,10108645
536,220,10108657
535,219,10108668
531,218,10108678
529,219,10108690
528,219,10108714
528,218,10108723
528,218,10108733
531,214,10108746
531,211,10108756
531,208,10108767
525,206,10108792
513,207,10108800
510,206,10108812
509,203,10108824
509,203,10108833
507,201,10108845
505,200,10108857
504,198,10108871
505,199,10108878
505,200,10108890
503,200,10108902
503,200,10108912
504,199,10108923
504,200,10108948
506,199,10108956
506,199,10108966
505,199,10108979
505,199,10108990
506,195,10109000
506,195,10109012
506,195,10109025
506,197,10109033
505,197,10109045
502,197,10109072
499,195,10109078
499,195,10109090
489,192,10109103
482,189,10109112
477,187,10109123
474,186,10109134
454,175,10109145
453,172,10109156
456,174,10109181
447,165,10109182
447,169,10109190
447,170,10109200
448,170,10109212
448,170,10109223
448,170,10109233
449,171,10109259
450,170,10109260
450,171,10109266
457,174,10109278
495,171,10109290
499,173,10109300
1075,232,10109311
1119,238,10109323
1144,242,10109336
1151,243,10109344
1168,243,10109356
1207,246,10109367
1198,247,10109378
1188,250,10109390
1187,251,10109415
1173,253,10109423
1171,251,10109433
1171,250,10109446
1174,242,10109456
1170,235,10109466
1171,234,10109493
1173,234,10109499
1172,232,10109511
1171,232,10109524
1158,232,10109533
1110,230,10109545
1094,229,10109556
1081,229,10109569
1073,229,10109578
1067,229,10109589
1060,231,10109600
1052,230,10109611
1052,230,10109622
1053,228,10109647
1053,225,10109656
1054,225,10109666
1057,225,10109678
1058,226,10109689
1059,227,10109700
1059,229,10109711
1059,229,10109724
1057,231,10109733
1057,231,10109744
1056,231,10109770
1049,231,10109778
1048,230,10109789
1048,229,10109801
1047,228,10109811
1043,228,10109822
1044,228,10109832
1055,229,10109848
1072,230,10109856
1099,233,10109866
1116,236,10109878
1137,241,10109889
1144,242,10109899
1157,244,10109911
1157,246,10109925
1158,246,10109932
1156,245,10109944
1156,245,10109971
1153,242,10109978
1153,239,10109989
1151,235,10110002
1150,234,10110011
1151,233,10110022
1155,234,10110048
1153,232,10110056
1151,233,10110066
1153,233,10110079
1153,233,10110089
1153,233,10110099
1153,231,10110125
1149,229,10110132
1149,230,10110144
1150,232,10110157
1150,232,10110166
1151,233,10110177
1155,239,10110203
1188,240,10110211
1196,238,10110222
1200,237,10110234
1207,236,10110244
1211,236,10110256
1212,236,10110265
1219,234,10110281
1220,234,10110289
1220,232,10110299
1219,233,10110313
1219,233,10110322
1219,232,10110332
1219,233,10110345
1220,234,10110355
1219,233,10110365
1219,233,10110377
1220,229,10110391
1219,229,10110399
1219,228,10110410
1218,228,10110422
1218,230,10110438
1217,231,10110444
1217,235,10110456
1216,236,10110469
1216,236,10110477
1219,238,10110489
1224,239,10110500
1232,239,10110510
1249,239,10110522
1253,239,10110532
1264,237,10110546
1269,235,10110555
1270,233,10110565
1274,231,10110578
1270,232,10110588
1272,232,10110599
1271,235,10110610
1272,235,10110624
1272,235,10110632
1272,236,10110644
1271,239,10110671
1270,239,10110677
1269,239,10110688
1270,239,10110701
1269,240,10110710
1269,240,10110722
1269,239,10110732
1268,239,10110747
1269,238,10110755
1269,238,10110765
1268,237,10110778
1268,238,10110788
1268,237,10110798
1268,237,10110824
1268,235,10110825
1269,234,10110832
1270,233,10110844
1270,233,10110856
1269,235,10110865
1268,236,10110877
1269,235,10110888
1260,233,10110902
1244,231,10110909
1164,225,10110922
1167,227,10110934
991,239,10110943
876,248,10110955
796,253,10110980
672,261,10110988
664,263,10110999
574,272,10111012
574,273,10111022
574,271,10111032
576,274,10111044
575,274,10111055
575,274,10111065
574,275,10111077
574,275,10111091
574,275,10111098
575,273,10111110
575,273,10111137
575,273,10111143
576,273,10111155
579,276,10111168
579,276,10111177
580,274,10111188
580,274,10111199
580,273,10111210
580,272,10111222
581,265,10111232
582,264,10111245
593,263,10111255
610,261,10111265
637,261,10111292
649,261,10111298
653,260,10111310
663,261,10111324
664,262,10111332
663,262,10111343
662,261,10111355
662,262,10111365
661,263,10111376
661,262,10111388
662,262,10111401
662,262,10111410
664,263,10111421
665,264,10111432
665,264,10111443
663,264,10111455
664,263,10111479
663,261,10111488
663,260,10111498
664,260,10111510
666,259,10111521
665,258,10111531
664,257,10111543
664,257,10111557
664,256,10111565
662,258,10111576
669,258,10111588
731,243,10111603
734,243,10111610
740,243,10111621
743,244,10111635
748,245,10111643
750,245,10111654
758,247,10111665
759,250,10111676
759,253,10111688
760,251,10111712
760,257,10111721
760,257,10111731
760,256,10111744
760,254,10111754
761,254,10111764
762,255,10111776
762,255,10111791
762,253,10111798
761,252,10111810
761,251,10111821
760,251,10111831
759,251,10111843
755,252,10111854
755,251,10111868
753,251,10111876
751,252,10111888
746,252,10111898
745,252,10111910
736,255,10111921
734,255,10111931
729,257,10111944
723,257,10111954
721,258,10111964
720,257,10111990
720,251,10111998
722,252,10112010
722,252,10112022
723,252,10112031
723,252,10112043
724,252,10112054
724,251,10112068
725,252,10112076
737,254,10112087
757,255,10112099
791,252,10112109
813,253,10112121
825,254,10112145
846,250,10112154
882,246,10112164
883,245,10112192
877,250,10112198
877,250,10112210
877,250,10112223
876,249,10112231
873,249,10112243
871,252,10112255
871,253,10112264
871,253,10112276
871,253,10112287
871,253,10112301
871,254,10112309
874,251,10112321
881,245,10112332
882,245,10112343
881,246,10112354
881,246,10112364
881,246,10112379
880,249,10112387
880,249,10112397
878,249,10112410
878,249,10112421
877,250,10112431
877,249,10112457
878,250,10112464
880,253,10112476
895,256,10112488
908,257,10112497
929,258,10112509
950,260,10112520
968,262,10112534
986,263,10112542
997,264,10112554
1064,267,10112565
1066,267,10112576
1065,268,10112587
1067,268,10112612
1067,268,10112621
1066,267,10112630
1066,267,10112642
1066,266,10112657
1065,269,10112664
1064,273,10112676
1065,273,10112688
1064,275,10112697
1064,276,10112709
1065,274,10112720
1065,273,10112734
1064,271,10112742
1065,272,10112754
1071,271,10112764
1084,270,10112776
1087,268,10112787
1098,267,10112797
1102,268,10112810
1140,267,10112820
1143,266,10112831
1145,266,10112842
1146,265,10112856
1144,267,10112864
1145,271,10112876
1144,276,10112887
1143,281,10112897
1142,280,10112909
1141,282,10112920
1140,283,10112934
1140,283,10112942
1138,283,10112953
1138,283,10112964
1136,282,10112976
1135,281,10112987
1135,281,10112997
1110,279,10113010
994,272,10113020
985,272,10113031
972,271,10113057
952,266,10113064
945,265,10113076
944,265,10113088
942,262,10113097
941,262,10113109
941,262,10113135
936,265,10113142
936,263,10113153
935,263,10113166
935,261,10113175
935,260,10113187
936,257,10113212
935,254,10113213
933,254,10113220
930,250,10113230
929,247,10113243
929,247,10113253
927,251,10113264
927,252,10113289
926,251,10113297
926,251,10113308
926,250,10113321
927,250,10113330
927,250,10113341
929,250,10113353
933,250,10113367
933,250,10113375
934,249,10113387
934,246,10113398
940,242,10113409
948,239,10113420
964,238,10113445
979,237,10113453
981,236,10113463
985,235,10113475
1012,234,10113486
1013,234,10113497
1013,235,10113522
1013,234,10113530
1015,233,10113541
1014,233,10113568
1016,235,10113575
1018,235,10113586
1027,246,10113598
1027,246,10113608
1026,245,10113620
1023,244,10113644
1020,240,10113653
1020,240,10113663
1020,241,10113675
1020,240,10113690
1018,240,10113697
1017,241,10113708
1016,243,10113721
1017,243,10113730
1016,242,10113741
1017,244,10113768
1015,245,10113775
1014,245,10113800
1017,248,10113808
1018,248,10113819
1018,249,10113832
1018,249,10113841
1018,250,10113853
1018,250,10113878
1020,249,10113886
1020,249,10113896
1020,249,10113908
1019,254,10113919
1019,255,10113930
1019,256,10113956
1018,258,10113963
1018,259,10113975
1018,258,10113987
1019,258,10113996
1021,257,10114008
1022,256,10114034
1040,257,10114041
1054,257,10114053
1055,257,10114065
1057,257,10114074
1062,263,10114086
1063,262,10114097
1064,262,10114108
1064,257,10114119
1064,256,10114129
1065,255,10114143
1067,256,10114152
1068,256,10114163
1069,257,10114189
1070,256,10114196
1070,256,10114208
1070,257,10114220
1070,257,10114230
1071,258,10114241
1072,262,10114252
1072,264,10114266
1072,266,10114274
1072,269,10114286
1072,267,10114297
1072,267,10114308
1068,267,10114319
1050,266,10114344
1023,267,10114352
1019,267,10114363
1018,267,10114375
1015,261,10114385
1016,263,10114396
1016,263,10114422
1017,263,10114429
1017,262,10114441
1017,262,10114453
1017,262,10114463
1014,264,10114474
1012,263,10114499
1012,262,10114507
1012,262,10114519
1013,262,10114531
1012,263,10114541
1013,261,10114552
1014,260,10114578
1012,261,10114585
1010,262,10114596
1008,262,10114608
1011,260,10114619
1017,261,10114629
1027,262,10114655
1040,263,10114662
