X Gaze Data, Y Gaze Data, Time 
588,434,1500115
588,435,1500126
586,454,1500139
584,463,1500148
584,464,1500160
584,467,1500186
586,474,1500193
585,474,1500217
584,477,1500218
584,476,1500226
585,474,1500237
584,474,1500249
583,475,1500259
581,479,1500270
581,480,1500281
581,480,1500296
582,482,1500303
583,484,1500315
584,485,1500328
584,486,1500336
584,487,1500348
584,488,1500360
584,488,1500370
584,487,1500381
584,487,1500393
584,487,1500406
585,488,1500415
585,489,1500426
586,489,1500437
587,489,1500448
588,492,1500459
588,493,1500470
588,494,1500483
589,500,1500493
589,509,1500503
587,523,1500529
586,542,1500536
587,547,1500548
587,550,1500561
586,571,1500570
587,572,1500581
589,573,1500608
591,575,1500614
590,577,1500626
589,578,1500639
587,579,1500648
586,580,1500659
587,580,1500671
588,580,1500681
590,581,1500692
590,581,1500718
589,577,1500726
589,562,1500736
592,467,1500750
592,465,1500759
593,462,1500770
593,459,1500796
593,454,1500803
595,429,1500815
597,431,1500828
599,435,1500836
600,434,1500848
601,434,1500859
601,432,1500875
600,431,1500881
600,431,1500892
600,432,1500905
600,432,1500914
600,432,1500926
600,430,1500951
600,430,1500959
601,429,1500969
601,428,1500983
601,427,1500992
607,428,1501003
616,428,1501015
639,430,1501026
655,434,1501036
659,431,1501062
659,429,1501069
659,428,1501081
659,426,1501093
659,427,1501103
660,424,1501114
660,424,1501140
675,422,1501147
680,422,1501159
686,422,1501170
689,422,1501181
706,418,1501192
708,417,1501218
711,416,1501225
711,413,1501236
710,413,1501248
710,412,1501259
711,410,1501269
706,407,1501281
707,407,1501294
702,399,1501303
623,284,1501314
612,269,1501340
598,252,1501347
595,247,1501359
589,238,1501371
589,236,1501381
589,235,1501392
590,237,1501418
591,238,1501425
592,239,1501436
591,250,1501448
589,260,1501459
591,265,1501469
591,267,1501495
592,269,1501502
592,272,1501514
592,274,1501526
594,279,1501536
593,280,1501547
593,280,1501573
593,279,1501574
593,280,1501580
592,281,1501592
594,282,1501605
595,283,1501614
597,284,1501625
598,283,1501636
597,282,1501647
597,281,1501658
597,281,1501683
593,278,1501691
593,279,1501702
595,280,1501715
594,280,1501723
744,493,1501839
464,421,1501847
438,380,1501858
495,340,1501870
502,335,1501879
534,301,1501891
546,278,1501917
540,268,1501925
548,256,1501935
568,225,1501948
573,226,1501958
574,226,1501969
576,220,1501995
573,227,1502002
573,227,1502013
573,227,1502027
573,229,1502035
573,229,1502047
573,229,1502058
572,231,1502073
572,230,1502080
573,231,1502091
579,235,1502104
634,237,1502114
635,237,1502125
638,237,1502150
643,237,1502158
646,237,1502169
655,234,1502181
655,231,1502191
656,231,1502202
656,231,1502228
657,228,1502235
657,223,1502246
659,223,1502259
663,221,1502269
662,221,1502280
661,221,1502291
660,221,1502304
657,219,1502313
656,218,1502323
650,214,1502336
651,215,1502346
650,214,1502357
639,204,1502368
640,202,1502382
644,194,1502391
638,192,1502402
634,184,1502415
638,183,1502424
639,181,1502435
633,178,1502462
632,173,1502469
632,169,1502480
629,162,1502493
630,161,1502502
630,161,1502512
626,161,1502524
626,149,1502539
629,148,1502546
629,147,1502557
653,128,1502571
651,133,1502580
619,115,1502591
604,110,1502602
600,104,1502612
599,103,1502624
588,96,1502635
566,88,1502648
566,87,1502658
564,84,1502668
555,72,1502695
550,70,1502702
552,69,1502726
564,64,1502735
568,59,1502745
571,53,1502773
554,39,1502780
546,38,1502791
547,36,1502804
548,29,1502813
571,27,1502824
602,31,1502850
607,31,1502858
608,31,1502868
613,30,1502881
614,33,1502891
623,38,1502902
632,42,1502913
633,43,1502927
634,45,1502935
636,47,1502947
640,54,1502958
639,53,1502973
643,61,1502979
643,64,1502991
644,65,1503005
645,71,1503013
645,70,1503025
646,71,1503035
653,81,1503046
687,83,1503057
694,84,1503068
715,85,1503081
714,86,1503091
716,87,1503101
717,88,1503128
725,92,1503135
725,94,1503146
725,97,1503159
724,98,1503168
722,98,1503179
721,101,1503205
721,105,1503213
721,107,1503224
722,110,1503235
723,114,1503246
724,115,1503257
725,121,1503268
725,123,1503282
726,125,1503291
727,130,1503302
728,132,1503328
736,137,1503335
760,141,1503346
772,144,1503359
778,145,1503368
786,147,1503380
802,158,1503391
803,161,1503406
804,163,1503413
804,164,1503438
807,164,1503446
807,171,1503457
808,175,1503469
809,181,1503479
808,179,1503491
808,180,1503517
811,187,1503524
813,189,1503548
851,196,1503557
858,197,1503568
869,200,1503579
873,201,1503590
877,202,1503601
883,204,1503612
898,205,1503626
898,205,1503634
906,219,1503644
945,254,1503658
1114,504,1503723
1114,562,1503735
1100,595,1503745
1028,479,1503757
960,377,1503768
959,304,1503781
954,267,1503790
952,248,1503801
951,242,1503813
951,238,1503824
950,233,1503834
948,224,1503846
946,226,1503859
947,213,1503867
949,220,1503879
949,225,1503891
949,228,1503901
948,228,1503912
951,227,1503923
949,229,1503937
950,229,1503946
958,230,1503957
993,236,1503969
1000,237,1503979
1007,237,1503990
1010,238,1504016
1014,240,1504023
1015,240,1504034
1016,240,1504047
1015,242,1504057
1015,243,1504067
1014,246,1504079
1013,246,1504092
1012,247,1504101
1012,247,1504112
1012,247,1504139
1011,249,1504145
1012,251,1504157
1011,251,1504171
1011,251,1504179
1011,252,1504190
1012,252,1504203
1019,252,1504212
1040,251,1504223
1047,251,1504235
1060,252,1504245
1066,253,1504256
1068,253,1504267
1070,252,1504281
1081,252,1504290
1081,252,1504301
1081,252,1504312
1081,252,1504323
1080,255,1504334
1080,256,1504345
1080,255,1504359
1079,256,1504367
1080,257,1504378
1079,258,1504406
1079,259,1504412
1079,259,1504423
1079,259,1504436
1079,259,1504445
1080,258,1504456
1081,259,1504467
1081,259,1504482
1081,259,1504489
1081,259,1504500
1082,259,1504514
1082,259,1504523
1082,259,1504534
1082,259,1504546
1082,260,1504556
1078,259,1504567
1053,252,1504578
1047,252,1504593
1047,252,1504600
1045,252,1504612
1044,252,1504624
1043,252,1504634
1039,253,1504645
1038,252,1504656
1037,254,1504670
1038,252,1504679
1037,252,1504689
1038,252,1504701
1038,251,1504712
1038,251,1504723
1036,252,1504734
1036,253,1504748
1036,254,1504756
1038,254,1504767
1048,255,1504779
1071,254,1504789
1078,253,1504800
1088,251,1504812
1094,251,1504825
1100,250,1504833
1106,249,1504845
1120,246,1504871
1120,244,1504878
1118,243,1504890
1118,244,1504903
1118,246,1504911
1119,246,1504923
1119,246,1504934
1118,247,1504949
1117,249,1504956
1117,250,1504967
1118,251,1504980
1118,251,1504989
1117,251,1505000
1117,251,1505012
1116,252,1505027
1117,253,1505033
1116,254,1505045
1116,254,1505057
1117,254,1505067
1117,254,1505078
1127,254,1505103
1220,253,1505111
1222,253,1505122
1224,253,1505134
1227,253,1505145
1228,253,1505156
1228,253,1505166
1229,254,1505180
1230,254,1505189
1229,255,1505200
1228,255,1505226
1229,254,1505233
1229,254,1505245
1229,255,1505257
1229,255,1505266
1230,254,1505278
1230,254,1505303
1230,254,1505311
1230,254,1505322
1231,253,1505335
1230,253,1505344
1231,254,1505355
1231,253,1505367
1232,253,1505378
1244,254,1505389
1248,253,1505400
1257,254,1505413
1258,254,1505422
1261,255,1505433
1262,256,1505444
1263,258,1505460
1262,258,1505466
1263,261,1505478
1263,260,1505491
1262,260,1505500
1254,260,1505511
1223,260,1505522
1217,261,1505538
1214,262,1505544
1210,262,1505556
1209,262,1505569
1207,261,1505578
1206,262,1505589
1206,263,1505600
1206,264,1505615
1206,263,1505622
1206,263,1505647
1206,264,1505656
1206,263,1505666
1206,263,1505678
1206,263,1505693
1206,263,1505699
1191,264,1505711
1006,272,1505725
659,291,1505733
648,292,1505744
638,292,1505756
624,293,1505766
616,293,1505778
611,294,1505789
606,295,1505802
604,296,1505811
604,296,1505822
605,299,1505833
605,299,1505849
605,299,1505855
605,300,1505881
591,298,1505889
583,296,1505899
583,295,1505911
582,295,1505922
581,295,1505933
581,295,1505944
579,293,1505958
580,292,1505966
580,291,1505977
580,291,1505989
581,291,1506005
581,291,1506011
583,291,1506022
583,291,1506036
584,290,1506044
585,290,1506055
589,290,1506067
622,288,1506077
634,288,1506089
641,287,1506099
646,287,1506114
654,286,1506122
658,285,1506133
659,283,1506145
660,283,1506155
659,282,1506166
658,283,1506191
658,284,1506199
659,285,1506210
659,285,1506222
662,288,1506237
662,288,1506244
669,288,1506255
710,287,1506268
716,287,1506277
722,287,1506289
730,285,1506314
739,281,1506322
741,279,1506332
742,279,1506345
742,280,1506355
742,280,1506366
741,283,1506391
740,285,1506399
740,285,1506410
741,285,1506437
741,285,1506444
741,286,1506455
740,286,1506469
739,286,1506477
740,285,1506488
740,284,1506499
740,284,1506510
746,284,1506522
752,284,1506532
762,284,1506545
789,287,1506555
793,287,1506566
796,287,1506592
820,289,1506599
820,289,1506610
821,289,1506624
821,289,1506632
850,287,1506643
874,284,1506655
883,283,1506665
888,281,1506677
892,280,1506688
894,280,1506701
896,280,1506710
896,280,1506722
896,280,1506732
896,281,1506743
896,282,1506755
895,283,1506779
896,283,1506788
896,284,1506798
895,286,1506810
894,288,1506821
896,290,1506832
897,290,1506843
903,289,1506857
949,285,1506865
952,286,1506877
954,286,1506903
963,287,1506910
968,286,1506921
969,286,1506934
970,287,1506943
969,287,1506955
969,287,1506980
970,286,1506987
970,285,1506999
970,285,1507012
970,285,1507021
970,285,1507032
970,285,1507043
971,285,1507059
972,289,1507065
978,289,1507076
997,286,1507090
1000,286,1507099
1001,286,1507110
1003,286,1507121
1008,284,1507136
1010,284,1507143
1011,283,1507154
1011,282,1507167
1012,282,1507177
1012,284,1507188
1012,284,1507213
1013,281,1507221
1013,281,1507232
1013,281,1507244
1014,282,1507254
1014,282,1507265
1014,282,1507291
1015,282,1507298
1015,282,1507310
1015,284,1507323
1015,285,1507332
1017,286,1507343
1027,285,1507354
1043,285,1507370
1052,285,1507376
1064,284,1507387
1069,283,1507401
1076,284,1507410
1082,286,1507421
1082,288,1507432
1082,288,1507443
1082,288,1507454
1082,289,1507480
1082,288,1507487
1082,289,1507498
1082,288,1507511
1082,285,1507521
1082,285,1507532
1081,286,1507543
1081,287,1507558
1081,287,1507565
1081,287,1507577
1082,286,1507590
1083,286,1507598
1084,286,1507610
1084,286,1507620
1085,286,1507636
1086,286,1507643
1087,285,1507654
1088,284,1507667
1091,284,1507676
1100,284,1507687
1106,283,1507713
1117,283,1507721
1117,283,1507732
1119,283,1507743
1123,283,1507759
1123,283,1507765
1123,283,1507776
1122,283,1507790
1122,283,1507798
1122,282,1507809
1122,281,1507821
1122,280,1507836
1122,280,1507843
1122,280,1507854
1123,279,1507868
1123,279,1507876
1123,279,1507887
1123,279,1507899
1125,278,1507910
1125,277,1507920
1120,277,1507945
1085,279,1507954
1077,280,1507965
1075,280,1507976
1073,280,1507991
1068,280,1507998
1060,281,1508009
1060,280,1508022
1059,278,1508031
1060,278,1508043
1059,278,1508054
1060,280,1508069
1060,281,1508076
1060,282,1508087
1060,282,1508100
1060,281,1508109
1059,281,1508120
1056,281,1508131
1054,282,1508147
1054,282,1508153
1054,282,1508164
1053,283,1508178
1053,283,1508187
1053,284,1508198
1053,285,1508210
1053,285,1508220
1052,284,1508231
1050,283,1508242
1046,283,1508256
1041,282,1508264
1038,282,1508276
1031,281,1508287
1018,279,1508302
1014,279,1508309
999,277,1508320
999,280,1508333
999,280,1508342
999,281,1508353
1001,282,1508379
1001,282,1508387
1001,283,1508398
1002,284,1508411
994,289,1508420
990,291,1508431
900,299,1508442
653,333,1508457
645,334,1508464
637,335,1508475
629,335,1508489
621,336,1508497
596,339,1508509
595,338,1508520
595,335,1508535
595,335,1508542
595,336,1508553
597,334,1508566
598,333,1508576
598,334,1508587
599,334,1508597
599,334,1508613
600,334,1508620
602,334,1508631
604,334,1508644
616,333,1508653
627,333,1508664
634,333,1508690
645,332,1508698
655,331,1508709
657,331,1508722
658,329,1508731
658,329,1508742
657,329,1508753
657,328,1508769
657,328,1508775
657,330,1508787
657,332,1508800
657,332,1508809
657,333,1508820
656,333,1508831
656,334,1508842
656,335,1508853
657,336,1508864
657,339,1508878
657,342,1508886
657,347,1508897
658,351,1508909
658,356,1508920
659,357,1508930
657,358,1508942
656,361,1508956
656,361,1508964
656,361,1508975
655,361,1509001
656,368,1509008
665,410,1509032
567,534,1509085
498,570,1509110
324,667,1509119
452,602,1509130
472,571,1509157
563,481,1509163
581,462,1509175
591,452,1509188
613,435,1509197
617,434,1509208
609,430,1509219
642,391,1509235
644,390,1509242
646,390,1509253
646,392,1509266
648,393,1509275
648,394,1509286
648,395,1509313
647,396,1509320
646,396,1509330
646,398,1509344
645,398,1509353
645,398,1509363
645,399,1509390
650,397,1509397
665,398,1509408
670,398,1509420
677,398,1509430
687,397,1509442
690,396,1509453
692,396,1509467
700,396,1509475
700,399,1509486
700,397,1509499
701,397,1509508
701,397,1509519
701,397,1509531
701,398,1509541
699,400,1509552
699,401,1509563
699,401,1509577
699,401,1509586
699,400,1509597
698,401,1509623
698,400,1509630
698,398,1509641
697,398,1509653
698,398,1509663
698,398,1509675
700,400,1509700
700,401,1509708
699,401,1509719
699,401,1509732
699,402,1509741
700,402,1509752
700,403,1509763
700,403,1509778
701,405,1509786
701,405,1509796
699,404,1509810
693,406,1509819
689,407,1509830
675,407,1509842
661,408,1509852
647,409,1509863
636,411,1509874
626,412,1509888
600,414,1509896
599,414,1509908
599,414,1509920
599,415,1509930
599,415,1509941
598,416,1509967
598,419,1509974
597,420,1509986
597,421,1509997
597,421,1510008
597,420,1510019
602,419,1510044
626,409,1510052
628,408,1510063
630,407,1510075
631,406,1510085
633,405,1510096
633,404,1510107
632,407,1510121
613,437,1510127
446,654,1510276
446,654,1510287
493,628,1510298
553,567,1510323
583,516,1510324
617,456,1510331
612,466,1510343
609,473,1510355
608,476,1510364
611,470,1510376
616,464,1510387
625,449,1510402
627,446,1510409
627,447,1510421
627,445,1510433
627,445,1510443
627,444,1510454
626,443,1510479
621,450,1510487
593,493,1510498
590,497,1510511
586,506,1510520
585,508,1510531
583,512,1510557
581,517,1510564
580,517,1510576
580,516,1510589
579,516,1510598
580,516,1510609
581,515,1510635
582,516,1510642
583,516,1510654
584,515,1510667
584,515,1510676
583,516,1510687
585,518,1510712
598,540,1510720
599,542,1510731
600,544,1510743
600,545,1510754
600,545,1510764
601,546,1510789
599,548,1510798
599,549,1510809
599,548,1510821
600,549,1510831
602,550,1510842
601,550,1510854
602,550,1510866
602,550,1510876
603,551,1510887
603,552,1510897
603,552,1510913
603,551,1510920
603,552,1510931
602,551,1510944
602,551,1510953
601,550,1510964
601,550,1510975
601,550,1510990
601,550,1510997
599,548,1511009
599,548,1511021
599,548,1511031
599,550,1511042
599,550,1511053
599,550,1511068
600,552,1511076
600,553,1511087
599,554,1511099
599,554,1511109
598,554,1511120
598,554,1511145
590,538,1511153
589,535,1511164
588,527,1511176
587,524,1511187
587,523,1511197
586,521,1511209
587,512,1511223
586,514,1511231
586,514,1511242
585,514,1511254
585,515,1511264
585,517,1511275
585,521,1511301
585,522,1511309
585,522,1511320
585,522,1511333
584,522,1511342
584,521,1511353
584,521,1511365
579,471,1511375
579,470,1511387
579,469,1511397
579,465,1511411
578,463,1511420
578,461,1511430
579,460,1511457
579,459,1511464
580,459,1511475
582,461,1511489
583,463,1511497
583,465,1511509
583,466,1511520
583,467,1511535
585,467,1511542
586,468,1511553
